measured,hybrid_predicted,ggmr_predicted,rc_model3_predicted,rc_model2_predicted,rc_model1_predicted
-4003.660119,-4325.665894,-4349.158218,-4.27E+03,-3.72E+03,-5.95E+02
-4177.732298,-4169.355425,-4352.632197,-4.14E+03,-3.69E+03,-1.11E+03
-3970.015917,-3862.55764,-4318.781743,-3.88E+03,-3.60E+03,-2.15E+03
-3970.015917,-3767.423607,-4168.560099,-3.84E+03,-3.53E+03,-2.67E+03
-3970.015917,-3591.864251,-3684.801975,-3.65E+03,-3.41E+03,-3.19E+03
-4003.660119,-3470.200346,-3646.213506,-3.49E+03,-3.31E+03,-2.15E+03
-3861.769351,-3349.711157,-3609.86295,-3.38E+03,-3.16E+03,-5.26E+03
-3218.141126,-3146.391678,-3550.209725,-3.12E+03,-3.02E+03,-3.71E+03
-2516.001244,-2991.99757,-3046.457273,-5.14E+01,1.02E+02,-4.23E+03
8579.271684,10171.05391,10686.30494,9.15E+03,5.63E+03,-5.78E+03
10853.91234,15235.22623,9574.136804,1.20E+04,8.16E+03,-2.67E+03
8443.232082,9737.589836,5068.058652,9.15E+03,8.66E+03,-2.15E+03
9671.976876,10617.48328,13906.66819,1.02E+04,9.32E+03,-5.96E+02
9671.976876,10795.7889,13906.77977,1.05E+04,9.69E+03,4.41E+02
9755.355987,10499.60813,13799.31472,1.03E+04,9.80E+03,3.03E+03
9755.355987,10308.11204,13799.13206,1.02E+04,9.80E+03,2.00E+03
9755.355987,10163.13042,13688.66329,1.01E+04,9.83E+03,2.51E+03
9926.502583,9706.722319,13578.20392,9.75E+03,9.42E+03,4.07E+03
7945.882999,7756.121167,9419.888614,6.26E+03,6.50E+03,4.07E+03
-1740.721791,-1585.753586,-1271.162941,-5.75E+02,2.30E+03,4.59E+03
-3159.629469,-3513.788342,-3660.596217,-3.22E+03,-5.22E+02,3.03E+03
-3686.234381,-3757.358087,-4032.208923,-3.56E+03,-2.00E+03,3.03E+03
-4003.660119,-3854.321382,-4230.892437,-3.80E+03,-2.76E+03,-5.97E+02
-4003.660119,-3905.237747,-4233.662744,-3.86E+03,-3.19E+03,-1.12E+03
-4177.732298,-4006.36783,-4234.676857,-3.99E+03,-3.41E+03,-5.97E+02
-4351.804477,-3882.78213,-4222.293245,-3.88E+03,-3.48E+03,-2.15E+03
-4142.625304,-3799.432579,-4171.151342,-3.83E+03,-3.49E+03,-2.67E+03
-4351.804477,-3674.243678,-4087.583392,-3.72E+03,-3.44E+03,-3.19E+03
-3861.769351,-3511.162055,-3704.103031,-3.50E+03,-3.28E+03,-3.71E+03
-3510.69941,-3359.952823,-3588.538575,-3.27E+03,-3.18E+03,-4.23E+03
-2750.047871,-3210.4793,-3140.594793,-8.57E+02,-6.43E+02,-3.71E+03
5723.90283,7534.14235,13141.40782,7.13E+03,4.28E+03,-5.26E+03
10486.7517,12999.52292,11885.35194,1.17E+04,8.13E+03,-3.71E+03
11795.95002,12613.27929,13946.33368,1.23E+04,1.01E+04,-2.15E+03
11943.69195,12821.08934,13981.01933,1.25E+04,1.12E+04,4.39E+02
11877.86634,12868.855,14020.56247,1.26E+04,1.17E+04,9.58E+02
12151.40833,12733.44071,13932.18622,1.26E+04,1.19E+04,1.99E+03
12151.40833,12479.32991,13832.48873,1.24E+04,1.19E+04,3.55E+03
12255.26653,11805.26911,13838.44775,1.18E+04,1.13E+04,4.07E+03
9127.818467,8882.323985,9072.247094,7.42E+03,7.75E+03,4.59E+03
-1930.884676,-1572.483903,-1481.816776,-6.07E+02,2.85E+03,5.62E+03
-2984.094499,-3602.34929,-3778.933712,-3.34E+03,-3.39E+02,4.59E+03
-3510.69941,-3799.360339,-4235.845609,-3.72E+03,-1.97E+03,1.99E+03
-3829.58794,-3912.368501,-4226.681188,-3.88E+03,-2.78E+03,1.99E+03
-4003.660119,-3936.429789,-4228.415832,-3.88E+03,-3.18E+03,-7.97E+01
-4003.660119,-3990.689645,-4231.719687,-3.92E+03,-3.37E+03,-7.98E+01
-4177.732298,-3866.580243,-4184.723127,-3.83E+03,-3.43E+03,-2.67E+03
-3970.015917,-3792.037159,-4175.805542,-3.74E+03,-3.40E+03,-2.15E+03
-4003.660119,-3634.319632,-4091.976536,-3.57E+03,-3.33E+03,-4.23E+03
-3861.769351,-3482.925816,-3869.287687,-3.43E+03,-3.22E+03,-3.71E+03
-3686.234381,-3335.047679,-3625.783288,-3.22E+03,-3.07E+03,-2.15E+03
-3218.141126,-3170.617978,-3531.203929,-3.09E+03,-2.97E+03,-4.75E+03
-3001.647996,-2902.396871,-3029.424186,7.83E+02,9.36E+02,-3.71E+03
11635.04296,11712.50951,7962.927949,1.07E+04,6.21E+03,-4.75E+03
11374.66609,12427.55466,13980.77757,1.21E+04,9.15E+03,-2.67E+03
11795.95002,12779.84244,14133.89372,1.24E+04,1.07E+04,-3.19E+03
12111.91297,12864.44917,14163.79712,1.26E+04,1.14E+04,4.38E+02
11980.26174,12732.04464,14072.4486,1.25E+04,1.17E+04,2.51E+03
12151.40833,12532.2435,14087.34414,1.24E+04,1.18E+04,1.47E+03
11980.26174,12225.46969,13980.02429,1.22E+04,1.18E+04,4.07E+03
11980.26174,12122.93851,13865.47977,1.21E+04,1.18E+04,4.07E+03
11959.78266,11540.5453,13752.83715,1.16E+04,1.12E+04,4.59E+03
9671.976876,8880.623256,9471.820909,7.38E+03,7.71E+03,5.62E+03
-1740.721791,-1608.418973,-1348.414028,-6.04E+02,2.82E+03,5.10E+03
-3159.629469,-3700.268199,-4137.622197,-3.50E+03,-4.41E+02,4.07E+03
-3861.769351,-4069.422338,-4241.793152,-3.98E+03,-2.14E+03,4.07E+03
-4177.732298,-4220.831747,-4254.036158,-4.16E+03,-2.99E+03,9.56E+02
-4003.660119,-4259.321096,-4257.417555,-4.18E+03,-3.42E+03,9.56E+02
-4177.732298,-4207.684678,-4250.583674,-4.14E+03,-3.56E+03,-1.64E+03
-4177.732298,-3907.792987,-4179.876093,-3.88E+03,-3.51E+03,-1.64E+03
-4003.660119,-3763.766544,-4136.57296,-3.70E+03,-3.43E+03,-3.19E+03
-4003.660119,-3637.438156,-3999.528713,-3.60E+03,-3.36E+03,-3.19E+03
-4003.660119,-3491.006274,-3698.710079,-3.47E+03,-3.22E+03,-3.19E+03
-3218.141126,-3311.12729,-3606.434737,-3.27E+03,-3.15E+03,-4.75E+03
-2698.850172,-3225.688522,-3156.706478,-3.67E+02,-1.22E+02,-3.19E+03
8119.955178,8382.655467,2766.417807,8.46E+03,5.03E+03,-3.71E+03
10643.27038,12085.68335,12277.26979,1.20E+04,8.56E+03,-3.71E+03
11795.95002,12533.55374,13938.76268,1.23E+04,1.03E+04,-3.19E+03
11943.69195,12684.43965,13931.89626,1.24E+04,1.12E+04,9.55E+02
11980.26174,12631.82233,13904.09395,1.24E+04,1.16E+04,9.55E+02
11980.26174,12531.70339,13691.89347,1.23E+04,1.17E+04,3.03E+03
12151.40833,12387.68598,13649.16289,1.22E+04,1.18E+04,1.47E+03
12082.65714,12138.18963,13450.77664,1.21E+04,1.17E+04,5.62E+03
11149.39621,12836.74546,13043.16146,1.04E+04,1.01E+04,4.07E+03
5149.025802,4337.765465,3999.764267,4.15E+03,5.68E+03,6.14E+03
-2457.489587,-3088.974938,-3479.207358,-2.51E+03,1.23E+03,4.58E+03
-3335.16444,-3822.501378,-3816.63096,-3.69E+03,-1.21E+03,4.58E+03
-4037.304322,-3917.66248,-4123.684353,-3.86E+03,-2.45E+03,2.51E+03
-4003.660119,-4054.191238,-4197.403838,-4.04E+03,-3.06E+03,4.36E+02
-4003.660119,-3981.800185,-4148.805818,-3.91E+03,-3.30E+03,-6.01E+02
-4177.732298,-3903.16771,-4060.440194,-3.85E+03,-3.39E+03,-6.01E+02
-4177.732298,-3825.099846,-3857.74678,-3.75E+03,-3.38E+03,-2.16E+03
-4003.660119,-3671.287157,-3650.600768,-3.60E+03,-3.32E+03,-3.19E+03
-3970.015917,-3580.575714,-3618.549018,-3.49E+03,-3.25E+03,-3.19E+03
-4142.625304,-3445.593943,-3581.361872,-3.38E+03,-3.17E+03,-3.71E+03
-3829.58794,-3336.407126,-3543.531436,-3.28E+03,-3.09E+03,-4.75E+03
-3829.58794,-3199.751742,-3500.4856,-3.15E+03,-2.97E+03,-3.19E+03
-2843.666522,-2764.258965,-3382.684659,-2.50E+03,-2.41E+03,-5.27E+03
-2205.889463,-2834.3827,-2916.649318,2.26E+03,1.87E+03,-3.71E+03
12383.99217,13740.04865,10262.30809,1.15E+04,6.92E+03,-3.71E+03
11320.54281,12456.84202,13985.0475,1.22E+04,9.52E+03,-4.23E+03
11901.271,12672.06949,13978.06968,1.25E+04,1.09E+04,-1.12E+03
11877.86634,12747.22487,13977.91512,1.26E+04,1.15E+04,-6.02E+02
11980.26174,12646.24256,13978.12214,1.25E+04,1.18E+04,2.51E+03
11980.26174,12517.75137,13863.89147,1.25E+04,1.19E+04,2.51E+03
12255.26653,12205.89397,13755.89326,1.23E+04,1.19E+04,4.06E+03
11795.95002,11131.60447,13645.48764,1.13E+04,1.09E+04,5.10E+03
7387.096676,6646.791356,6802.378495,5.92E+03,6.78E+03,4.06E+03
-2281.954617,-2500.10602,-3220.249406,-1.62E+03,2.08E+03,4.58E+03
-3159.629469,-3572.930799,-3577.241565,-3.34E+03,-6.75E+02,5.62E+03
-3686.234381,-3768.560806,-3624.049672,-3.65E+03,-2.09E+03,1.99E+03
-3829.58794,-3874.526508,-3697.673087,-3.81E+03,-2.80E+03,1.47E+03
-3829.58794,-3900.809625,-3780.749052,-3.83E+03,-3.16E+03,-6.03E+02
-4003.660119,-3916.55483,-3976.613178,-3.85E+03,-3.33E+03,-6.03E+02
-4177.732298,-3817.503483,-4005.007707,-3.79E+03,-3.40E+03,-3.20E+03
-3970.015917,-3744.338923,-3976.375799,-3.71E+03,-3.37E+03,-1.64E+03
-4003.660119,-3587.412117,-3690.6022,-3.54E+03,-3.30E+03,-2.68E+03
-3829.58794,-3495.37315,-3540.947577,-3.43E+03,-3.22E+03,-3.71E+03
-3861.769351,-3352.721259,-3508.406046,-3.30E+03,-3.12E+03,-2.68E+03
-3686.234381,-3173.84592,-3468.161084,-3.11E+03,-2.95E+03,-4.23E+03
-3196.199255,-3032.065129,-3446.050667,-2.90E+03,-2.84E+03,-3.20E+03
-2317.061611,-3101.217138,-3460.538423,-3.14E+03,-2.99E+03,-4.75E+03
-2969.466585,-3164.868539,-3061.484306,-3.58E+02,9.76E+00,-4.75E+03
7587.499101,9896.825447,7070.867066,8.85E+03,5.27E+03,-4.75E+03
10698.85645,12819.58266,11784.85738,1.24E+04,8.84E+03,-2.68E+03
11852.99888,12779.8335,14196.18649,1.26E+04,1.06E+04,-2.16E+03
12111.91297,12818.92997,14194.26873,1.27E+04,1.14E+04,-6.04E+02
12151.40833,12786.45542,14189.58457,1.27E+04,1.18E+04,9.52E+02
12151.40833,12555.00556,14077.92821,1.25E+04,1.19E+04,4.06E+03
12151.40833,12388.02808,13965.15522,1.24E+04,1.20E+04,2.51E+03
12255.26653,11788.82064,13856.58749,1.19E+04,1.15E+04,4.06E+03
9898.709546,9362.935334,9985.918566,7.92E+03,8.10E+03,5.62E+03
-1579.814735,-1115.693774,-941.2978477,-9.21E+01,3.21E+03,4.58E+03
-2984.094499,-3422.402076,-3513.57359,-3.18E+03,-1.23E+02,6.14E+03
-3686.234381,-3728.048051,-3612.333299,-3.70E+03,-1.86E+03,2.51E+03
-3861.769351,-3882.91436,-3844.047,-3.88E+03,-2.75E+03,1.99E+03
-4003.660119,-3938.78062,-3956.638608,-3.96E+03,-3.19E+03,-8.56E+01
-4003.660119,-3882.317505,-3933.536541,-3.90E+03,-3.35E+03,-2.16E+03
-4003.660119,-3770.591226,-3834.639385,-3.71E+03,-3.34E+03,-6.04E+02
-3829.58794,-3622.723567,-3653.645357,-3.56E+03,-3.29E+03,-2.68E+03
-3829.58794,-3522.253044,-3549.187063,-3.44E+03,-3.20E+03,-2.68E+03
-3861.769351,-3359.465877,-3505.804825,-3.28E+03,-3.10E+03,-3.20E+03
-3452.187754,-3220.445752,-3472.86943,-3.17E+03,-2.99E+03,-4.23E+03
-2852.443271,-3101.472228,-3443.443622,-3.08E+03,-2.96E+03,-3.20E+03
-2574.512901,-3018.730185,-2997.316905,-4.93E+01,1.96E+02,-4.75E+03
8570.494936,9016.84417,5404.232292,9.02E+03,5.38E+03,-3.72E+03
10853.91234,11953.9486,11698.88425,1.22E+04,8.78E+03,-3.20E+03
11795.95002,12668.36893,14060.21095,1.24E+04,1.05E+04,-2.16E+03
11943.69195,12808.13894,14100.822,1.25E+04,1.13E+04,-8.64E+01
12322.55493,12721.4612,14132.87753,1.25E+04,1.17E+04,1.47E+03
12151.40833,12612.78978,14041.34568,1.25E+04,1.19E+04,2.51E+03
12151.40833,12424.21833,13948.85964,1.24E+04,1.19E+04,3.54E+03
12047.55014,11068.78955,13847.77734,1.11E+04,1.07E+04,4.58E+03
6143.723968,5887.256334,5830.343833,5.29E+03,6.43E+03,5.62E+03
-2281.954617,-2629.394222,-3334.516361,-1.93E+03,1.77E+03,4.06E+03
-3335.16444,-3611.49272,-3725.075704,-3.56E+03,-9.30E+02,4.06E+03
-3686.234381,-3812.312732,-3970.789821,-3.82E+03,-2.29E+03,4.58E+03
-4003.660119,-3905.741557,-4013.967458,-3.96E+03,-2.99E+03,-8.69E+01
-4003.660119,-3933.57443,-4030.560185,-3.99E+03,-3.32E+03,-8.69E+01
-4003.660119,-3845.337571,-3986.244762,-3.88E+03,-3.39E+03,-1.64E+03
-3970.015917,-3732.01909,-3957.579318,-3.69E+03,-3.38E+03,-1.12E+03
-3970.015917,-3637.505248,-3912.752096,-3.64E+03,-3.33E+03,-4.24E+03
-3829.58794,-3473.027671,-3834.852528,-3.46E+03,-3.25E+03,-2.68E+03
-3686.234381,-3387.678497,-3790.609329,-3.37E+03,-3.15E+03,-4.24E+03
-3379.048183,-3222.07684,-3643.356993,-3.20E+03,-3.05E+03,-2.68E+03
-2365.333728,-2181.538695,-3353.415466,-1.44E+03,-1.29E+03,-4.75E+03
1755.349705,4166.433743,1887.387281,5.21E+03,3.34E+03,-3.20E+03
12018.29431,13037.30538,11710.23092,1.16E+04,7.70E+03,-5.27E+03
11424.401,12704.7735,14212.90951,1.24E+04,9.95E+03,-1.64E+03
12006.59198,12744.89909,14218.36796,1.25E+04,1.10E+04,-1.12E+03
12047.55014,12726.4411,14224.99131,1.25E+04,1.15E+04,4.31E+02
12151.40833,12605.80731,14120.75275,1.24E+04,1.18E+04,2.50E+03
12151.40833,12489.30931,14014.45502,1.24E+04,1.19E+04,3.54E+03
12151.40833,12283.71026,13908.31286,1.23E+04,1.19E+04,4.58E+03
11639.43134,10782.63573,13802.81659,1.08E+04,1.04E+04,4.06E+03
6143.723968,5299.169964,5181.168791,4.81E+03,6.12E+03,5.62E+03
-2281.954617,-2807.439137,-3493.645985,-2.14E+03,1.56E+03,5.10E+03
-3335.16444,-3682.983319,-4076.260678,-3.64E+03,-1.07E+03,4.06E+03
-3686.234381,-3909.676306,-4095.029013,-3.89E+03,-2.36E+03,1.99E+03
-4003.660119,-3947.034598,-4104.427113,-3.91E+03,-2.99E+03,2.50E+03
-4003.660119,-4031.74439,-4113.657054,-3.99E+03,-3.31E+03,-6.07E+02
-4003.660119,-3983.773582,-4112.877479,-3.92E+03,-3.43E+03,-1.64E+03
-4003.660119,-3803.821571,-4056.78947,-3.79E+03,-3.42E+03,-3.20E+03
-4142.625304,-3668.336337,-4041.304702,-3.66E+03,-3.39E+03,-1.64E+03
-4037.304322,-3544.669171,-3987.888335,-3.61E+03,-3.34E+03,-3.72E+03
-3636.499473,-3361.617438,-3906.635218,-3.42E+03,-3.20E+03,-3.20E+03
-2589.140815,-2561.283565,-3436.562127,-2.09E+03,-1.97E+03,-5.27E+03
-392.0281008,4824.507204,4118.403584,3.68E+03,2.51E+03,-3.72E+03
12053.40131,13092.48164,12187.652,1.15E+04,7.23E+03,-3.20E+03
11479.98707,12546.76868,14106.37612,1.22E+04,9.66E+03,-3.20E+03
11839.83376,12761.97173,14032.11319,1.24E+04,1.09E+04,-1.64E+03
12047.55014,12858.04579,13912.07019,1.25E+04,1.15E+04,9.48E+02
11980.26174,12713.8585,13948.69942,1.24E+04,1.17E+04,3.02E+03
12151.40833,12481.08431,13877.86235,1.23E+04,1.18E+04,1.98E+03
11980.26174,12217.30736,13806.0377,1.21E+04,1.17E+04,4.06E+03
11735.97557,10544.48359,13722.97491,1.05E+04,1.02E+04,4.06E+03
4827.211689,4552.506736,4009.788612,4.26E+03,5.76E+03,5.10E+03
-2281.954617,-2921.810903,-3537.353928,-2.38E+03,1.33E+03,5.10E+03
-3335.16444,-3684.205718,-4145.430372,-3.61E+03,-1.16E+03,4.58E+03
-3686.234381,-3892.646082,-4159.995886,-3.84E+03,-2.37E+03,2.50E+03
-3829.58794,-3916.553349,-4167.363175,-3.85E+03,-2.97E+03,4.29E+02
-4003.660119,-3984.227565,-4174.461132,-3.91E+03,-3.27E+03,-8.97E+01
-4003.660119,-3970.270742,-4174.427489,-3.88E+03,-3.39E+03,-1.65E+03
-4003.660119,-3796.560701,-4116.832969,-3.75E+03,-3.39E+03,-1.65E+03
-3797.406529,-3647.839263,-4098.003709,-3.61E+03,-3.33E+03,-3.20E+03
-3861.769351,-3491.256946,-4032.654848,-3.51E+03,-3.26E+03,-3.72E+03
-3501.922662,-3060.092545,-3750.697754,-2.86E+03,-2.65E+03,-3.72E+03
-1263.851788,-2602.205991,-2691.248393,1.97E+03,1.51E+03,-3.72E+03
12354.73634,13541.17688,11444.2496,1.08E+04,6.53E+03,-4.76E+03
11424.401,12233.22313,13996.0185,1.20E+04,9.24E+03,-3.72E+03
11839.83376,12471.98785,13999.61072,1.22E+04,1.06E+04,-1.65E+03
11980.26174,12736.81809,14002.29883,1.25E+04,1.13E+04,4.28E+02
11980.26174,12628.45659,14004.24095,1.24E+04,1.16E+04,1.47E+03
11980.26174,12450.78516,13890.27652,1.23E+04,1.17E+04,4.06E+03
12151.40833,12212.0012,13780.05069,1.21E+04,1.17E+04,2.50E+03
12255.26653,12058.82889,13670.73363,1.20E+04,1.17E+04,5.09E+03
11632.11738,10922.81457,13558.12186,1.09E+04,1.06E+04,4.58E+03
7662.101463,6781.370658,7167.328133,5.85E+03,6.74E+03,5.09E+03
-2457.489587,-2361.762154,-3389.637897,-1.33E+03,2.22E+03,5.09E+03
-3159.629469,-3525.875045,-4199.009755,-3.25E+03,-6.21E+02,4.06E+03
-3861.769351,-4023.455575,-4249.966588,-3.89E+03,-2.18E+03,4.06E+03
-4212.839292,-4209.042476,-4264.36122,-4.11E+03,-3.01E+03,-6.09E+02
-4177.732298,-4320.223171,-4272.605825,-4.24E+03,-3.45E+03,4.28E+02
-4351.804477,-4265.304327,-4268.590679,-4.19E+03,-3.61E+03,-1.13E+03
-4177.732298,-4084.717994,-4215.875922,-4.05E+03,-3.65E+03,-2.17E+03
-4177.732298,-3991.326566,-4207.349204,-3.98E+03,-3.61E+03,-2.17E+03
-4177.732298,-3723.040992,-4136.548825,-3.75E+03,-3.50E+03,-4.24E+03
-4037.304322,-3493.685746,-4058.156363,-3.55E+03,-3.34E+03,-3.72E+03
-3583.838981,-3347.907797,-4013.427369,-3.32E+03,-3.20E+03,-2.17E+03
-2396.052348,-2673.034132,-3483.745124,-2.23E+03,-2.05E+03,-5.80E+03
-1413.056513,4289.290108,3458.49113,3.60E+03,2.47E+03,-4.24E+03
12053.40131,13305.10761,12176.30226,1.15E+04,7.25E+03,-3.20E+03
11320.54281,12614.32566,13853.79915,1.23E+04,9.71E+03,-3.72E+03
11839.83376,12830.80242,13856.5475,1.25E+04,1.09E+04,-2.17E+03
11877.86634,12857.81731,13703.98771,1.25E+04,1.15E+04,1.46E+03
11980.26174,12789.34606,13719.32742,1.25E+04,1.18E+04,4.27E+02
11809.11514,12591.42,13502.67528,1.23E+04,1.18E+04,3.02E+03
11980.26174,12432.45034,13460.18178,1.22E+04,1.18E+04,4.57E+03
12082.65714,12172.60907,13303.61948,1.21E+04,1.17E+04,4.06E+03
11212.29624,10772.42749,13271.28819,1.08E+04,1.05E+04,5.09E+03
6875.119679,5828.959147,5718.59165,5.21E+03,6.32E+03,4.57E+03
-2281.954617,-2827.537558,-3506.762541,-2.01E+03,1.73E+03,5.09E+03
-3159.629469,-3812.469799,-4277.292436,-3.53E+03,-9.28E+02,3.02E+03
-3686.234381,-4074.172035,-4282.408801,-3.88E+03,-2.32E+03,4.57E+03
-4003.660119,-4190.94151,-4289.474558,-4.02E+03,-2.98E+03,-1.13E+03
-4177.732298,-4146.957202,-4286.010656,-3.95E+03,-3.30E+03,4.26E+02
-4177.732298,-4153.515314,-4286.98477,-3.99E+03,-3.43E+03,-6.11E+02
-4142.625304,-3928.626673,-4230.385684,-3.79E+03,-3.43E+03,-2.69E+03
-4177.732298,-3832.095745,-4220.788306,-3.72E+03,-3.42E+03,-2.69E+03
-4177.732298,-3692.224383,-4162.050572,-3.64E+03,-3.34E+03,-3.72E+03
-3861.769351,-3420.603408,-4070.858627,-3.37E+03,-3.19E+03,-4.24E+03
-3768.1507,-3237.634955,-3982.48537,-3.19E+03,-3.03E+03,-3.72E+03
-2584.752441,-2057.052297,-3302.811477,-1.26E+03,-1.13E+03,-4.24E+03
2808.559528,4332.152865,-516.3839093,5.52E+03,3.53E+03,-5.28E+03
11519.48244,12819.18709,12731.95914,1.17E+04,7.81E+03,-2.69E+03
11424.401,12756.3519,13807.7117,1.24E+04,1.00E+04,-3.20E+03
11673.07554,12849.76867,13864.38358,1.26E+04,1.11E+04,-1.13E+03
12047.55014,12791.23707,13907.49857,1.26E+04,1.16E+04,4.25E+02
11877.86634,12547.31861,13822.41766,1.24E+04,1.18E+04,1.46E+03
12151.40833,12294.4018,13726.74194,1.22E+04,1.18E+04,4.05E+03
11980.26174,12183.60336,13732.37501,1.22E+04,1.18E+04,1.98E+03
11980.26174,11914.04458,13622.19369,1.20E+04,1.16E+04,5.09E+03
10568.66802,11080.20119,11269.74882,9.28E+03,9.13E+03,4.57E+03
2396.052348,1061.55901,134.6907395,1.81E+03,4.35E+03,5.61E+03
-2808.559528,-3401.06524,-4117.252079,-3.02E+03,4.72E+02,4.57E+03
-3686.234381,-3954.557147,-4251.786201,-3.72E+03,-1.61E+03,4.57E+03
-4003.660119,-4184.46142,-4274.23194,-4.02E+03,-2.68E+03,4.25E+02
-4003.660119,-4218.711202,-4276.223402,-4.04E+03,-3.19E+03,1.46E+03
-4351.804477,-4249.237115,-4279.06394,-4.08E+03,-3.47E+03,-1.13E+03
-4177.732298,-4181.198067,-4235.33451,-4.08E+03,-3.56E+03,-2.17E+03
-4315.234692,-3978.739866,-4215.933013,-3.85E+03,-3.52E+03,-2.69E+03
-4177.732298,-3785.098622,-4149.078426,-3.69E+03,-3.42E+03,-3.72E+03
-4037.304322,-3553.241992,-4067.099759,-3.51E+03,-3.29E+03,-3.72E+03
-3633.57389,-3373.189798,-4020.232096,-3.32E+03,-3.14E+03,-4.24E+03
-2559.884987,-2993.413923,-3582.663235,-2.77E+03,-2.64E+03,-3.72E+03
-3633.57389,808.338073,3650.322936,2.09E+03,1.81E+03,-4.24E+03
13235.33678,13994.31791,10353.20218,1.12E+04,6.42E+03,-4.24E+03
8367.166928,9742.381306,13488.07736,9.13E+03,7.20E+03,-3.72E+03
6003.295992,6776.278792,10696.90621,6.81E+03,6.87E+03,-6.13E+02
6278.300779,6808.310514,6557.340801,6.83E+03,6.68E+03,-6.13E+02
5769.249364,6361.287641,10261.57796,6.56E+03,6.46E+03,9.42E+02
5769.249364,6003.762873,10682.76043,6.31E+03,6.25E+03,4.23E+02
5599.56556,5593.07442,10225.72664,6.10E+03,6.07E+03,4.23E+02
5696.109793,5360.856404,9884.434454,5.96E+03,5.90E+03,1.98E+03
4897.425678,4645.679505,9424.110902,5.46E+03,5.46E+03,2.50E+03
3716.953001,2566.220918,2934.834971,3.34E+03,3.64E+03,1.46E+03
-1553.484489,-1724.05335,-1008.966628,-9.20E+02,8.55E+02,1.98E+03
-3159.629469,-3354.17467,-4047.754737,-3.16E+03,-1.18E+03,9.42E+02
-3510.69941,-3566.537889,-4070.262199,-3.38E+03,-2.21E+03,1.46E+03
-3655.515761,-3711.463002,-4089.433889,-3.51E+03,-2.74E+03,-1.65E+03
-3829.58794,-3687.13463,-4039.687409,-3.52E+03,-3.00E+03,-6.14E+02
-4003.660119,-3669.180994,-4032.782664,-3.52E+03,-3.12E+03,-2.69E+03
-4003.660119,-3502.717617,-3955.703286,-3.45E+03,-3.14E+03,-3.73E+03
-4003.660119,-3347.005624,-3867.842247,-3.37E+03,-3.13E+03,-3.73E+03
-3829.58794,-3274.819736,-3773.029193,-3.30E+03,-3.09E+03,-3.73E+03
-3510.69941,-3189.962198,-3677.563963,-3.14E+03,-2.95E+03,-4.24E+03
-2773.452534,-2912.028138,-3421.538268,-2.73E+03,-2.67E+03,-3.21E+03
-3633.57389,-3150.644746,-3425.021118,1.31E+03,1.25E+03,-5.28E+03
13235.33678,14145.76091,10529.31471,1.08E+04,6.45E+03,-4.76E+03
10298.0516,17694.42497,12122.18246,1.33E+04,1.03E+04,-2.69E+03
17676.37153,16468.57904,14570.45102,1.64E+04,1.35E+04,-2.69E+03
17477.4319,17742.90632,14575.91434,1.77E+04,1.53E+04,-9.66E+01
17285.80622,17576.95181,14469.25185,1.76E+04,1.61E+04,1.98E+03
17285.80622,17203.11004,14362.94639,1.73E+04,1.63E+04,5.61E+03
16943.51303,16662.67297,14257.97455,1.68E+04,1.62E+04,4.05E+03
16772.36643,16330.764,14148.11926,1.66E+04,1.61E+04,5.09E+03
16915.71999,16070.02378,13917.78553,1.64E+04,1.59E+04,8.72E+03
15365.16109,14584.07033,13801.54316,1.50E+04,1.47E+04,6.13E+03
12901.82033,9429.115205,8142.496236,8.55E+03,9.50E+03,8.20E+03
-2808.559528,-2900.565595,-1747.992754,-1.61E+03,3.19E+03,7.16E+03
-3510.69941,-4488.492828,-4307.769256,-4.37E+03,-6.35E+02,7.16E+03
-4212.839292,-4725.443429,-4327.382027,-4.67E+03,-2.53E+03,5.09E+03
-4525.876657,-4855.183536,-4367.786191,-4.82E+03,-3.47E+03,2.50E+03
-4525.876657,-4823.458886,-4368.621441,-4.82E+03,-3.90E+03,1.46E+03
-4351.804477,-4698.215384,-4366.926674,-4.69E+03,-4.05E+03,-1.13E+03
-4315.234692,-4553.069181,-4365.193878,-4.55E+03,-4.06E+03,-6.16E+02
-4525.876657,-4325.482846,-4319.466433,-4.33E+03,-3.93E+03,-3.21E+03
-4212.839292,-4014.551198,-4254.400751,-3.98E+03,-3.73E+03,-2.69E+03
-3766.687909,-3804.392765,-4178.275935,-3.78E+03,-3.57E+03,-3.73E+03
-2834.889774,-3095.033416,-3174.692643,3.34E+02,5.48E+02,-3.21E+03
13045.17389,13618.31973,11232.91279,1.22E+04,7.60E+03,-4.76E+03
15964.90557,17237.97259,13573.91401,1.72E+04,1.24E+04,-4.76E+03
16874.76183,17159.72249,13481.15042,1.71E+04,1.45E+04,-1.65E+03
16822.10134,17219.54582,13474.6608,1.71E+04,1.56E+04,-9.79E+01
17114.65963,17022.69829,13414.57397,1.70E+04,1.60E+04,3.01E+03
16772.36643,16697.68288,13352.30457,1.68E+04,1.60E+04,5.09E+03
16601.21984,16287.85624,13285.40518,1.65E+04,1.60E+04,5.09E+03
16397.89183,15661.21912,13210.94115,1.59E+04,1.55E+04,6.12E+03
13577.62997,13065.82321,11481.68679,1.13E+04,1.13E+04,7.16E+03
-877.6748526,-342.9414518,-90.5424453,4.44E+02,4.79E+03,5.09E+03
