measure,hybrid,hybrid1,ggmr,ggmr2,ggmr1,rc3,rc2,rc1
152661.301061,151359.52105899996,152202.824811,126289.88890100001,125405.781602,127246.33988099999,151770.0,139481.0,53122.0
50274.67835,47538.916855999996,50360.776114,47214.916281000005,51547.21911,47821.27425600001,49330.0,42310.0,44185.0
167096.12681199997,164607.789665,165719.460702,136295.275572,135394.987122,137139.069021,164040.0,147645.0,52909.0
54510.92230499999,52659.94932,53123.01919,52331.099237,48992.209756000004,51013.399247,46330.0,39050.0,42307.0
144907.043753,147009.52360199997,148600.133892,121528.940493,112531.30615499998,119883.24479600001,144540.0,125690.0,49090.0
53861.44291299999,48976.370381,49324.88783400001,49523.381794,50044.954924,48360.053133,45090.0,40000.0,41118.0
132098.84204699998,135546.414601,136089.15681800002,110337.414943,110634.90780399999,110604.487161,131960.0,117880.0,53936.0
47795.246887999994,46674.815032,46919.286374,48214.571846000006,47086.009878000004,50476.88602,41480.0,33281.0,33514.0
40822.12018700001,36346.598574,36320.737451,41621.157429000006,42339.648442,42398.846238000006,27610.0,26560.0,45620.0
36572.711107999996,33705.255307,33908.463113,38261.743961,36736.490335,37307.83714,26850.0,25710.0,45080.0
38058.907191,34400.878586,33998.393457,34546.18262,31622.048265,33664.673739000005,35880.0,34700.0,32670.0
105715.935988,107310.888675,106056.33539669999,98973.383373,91225.027124,85975.826341,104490.0,89790.0,30266.0
44862.35009000001,43310.54214,42536.413875,40863.25234200001,34488.838457,34748.741702,49670.0,42800.0,35611.0
38701.07262500001,33485.726694,35611.800237,37843.255925,37455.657994,33279.127584999995,41200.0,39250.0,42000.0
116660.541418,115463.10835200001,115904.411047,107561.799715,101768.17454299999,97977.271505,114580.0,96187.0,44743.0
38307.581733,41940.736854999996,41357.352297,42449.27146900001,39335.974346999996,37524.27407399999,49640.0,45320.0,29079.0
133950.73600900001,132867.021634,133292.118393,111506.61662100002,100099.22144799998,107799.891078,130210.0,111643.0,53043.0
111510.052817,111547.517053,108270.63586519999,101548.482405,91797.2143337,98668.164909,108160.0,92104.0,23000.0
84482.055721,85604.285789,85033.80913299999,80901.67847299999,82005.28125100001,78725.13817300001,84800.0,77934.0,56137.0
95397.405313,99990.247622,96972.118479,90150.85920499999,84611.62342199999,86221.243597,97166.0,82130.0,31500.0
90463.40984099999,89011.95268000002,89932.724735,87146.70482600002,87143.16123000001,88217.75649000001,87990.0,80559.0,47337.0
51382.01146,54374.351162,53150.908117,48521.98850200001,47719.27994000001,53860.920553,53040.0,43081.0,43110.0
127964.993501,128134.507832,128755.67329800001,119138.76351900001,118150.600876,119766.163319,126970.0,115359.0,47328.0
54003.33368,52222.645636,50488.242654999995,57696.890218,51004.552813999995,50402.3765546,51290.0,42190.0,33928.0
91250.39163299999,92710.68046349999,93727.87143099999,119375.931701,120329.063918,125150.246857,90568.0,84027.0,29516.0
76721.947237,76628.75679099999,76828.39615599999,74236.16068199999,70016.89986500001,68419.73726600001,74136.0,60009.0,29964.0
112693.45107899999,113911.923184,114892.359873,97814.744532,97395.5433857,98100.261312,112060.0,103550.0,49009.0
97667.657603,95706.70834900001,98472.55006200001,77729.162763,76433.90461299999,75296.9081331,99550.0,83350.0,35517.0
98325.91372799998,100076.982444,99591.36235400001,84591.263599,85846.886707,84545.672788,96650.0,88454.0,48166.0
44305.026559000005,39122.010371,39494.62673,40568.87695700001,46094.877488,43093.711304,36000.0,33960.0,49870.0
124504.029007,128424.58398600001,128431.7038002,106364.798982,120107.82093800002,106205.9204627,125340.0,111520.0,47175.0
42635.981547,43258.78997699999,43870.240275,45098.65774699999,41855.662412,47149.432048,39900.0,31774.0,33397.0
36449.836628000005,37523.601391000004,37730.477052999995,41712.642135999995,38595.249243000006,41166.398038,31930.0,30250.0,46260.0
55006.808592,53897.019959000005,55208.434347,53636.101798,55121.215550999994,58503.754789,53518.07,44412.5,34350.0
91573.668541,94765.19650199999,94990.840378,98427.97188699999,86680.93146100001,98969.988176,96340.0,85464.0,39643.0
40241.39199399999,38004.805855,38449.470418000004,37381.274441,35516.413879,38238.225117,39260.0,37470.0,32270.0
45501.58994799999,44609.972826,43603.291029,42199.862175,53792.388877,49596.949139,44220.0,37220.0,40590.0
112403.8183761,112871.64732119998,114285.7394382,111879.996259,108730.612871,112962.91401700002,113199.0,101309.0,49335.0
80127.32566399999,82536.048911,83349.954271,74671.008487,78565.23538499999,78080.979798,84716.0,69682.0,22578.0
84770.225636,83760.8541769,85264.52708690001,77274.10920109999,76671.211974,75153.88271199999,85905.0,78260.0,48812.0
127739.723625,127935.345529,128332.99935,110487.30974999999,104933.60151400001,105765.708444,129040.0,113000.0,38620.0
62838.593862,60448.340832500005,62060.16188300001,56233.82148300001,56778.37151799999,53715.800845,62385.0,55124.0,47326.0
82020.177772,84619.74337299999,84721.450038,104001.8859117,116473.14939100001,117812.034269,83470.0,71081.0,29183.0
39537.789316999995,40768.025146,42431.29990499999,46407.314858000005,46008.276088,41686.865161,42770.0,36670.0,35587.0
102548.99257800002,107740.457091,106167.31443900001,122034.14799700001,115790.536193,117265.67369700002,103490.0,91340.0,35161.0
57677.86573,59254.596309,61227.86985,52668.72741,58230.699647999994,50911.88280000001,58833.0,46270.4,30551.0
61029.12087600001,55694.501078500005,58374.328824000004,63240.126872,76037.122004,79307.890287,60724.0,56344.0,22197.0
41960.171911,44317.156563000004,42398.83851,47489.405888999994,53096.402281,43406.388208000004,41560.0,35193.0,39078.0
60759.96725399999,63663.17176099999,58603.284180999995,67247.252583,90886.107623,69842.36173199999,63110.0,56107.0,19458.0
59522.445713,62816.059496,61586.529469400004,63285.51329900001,56784.6428205,54140.619948,61040.0,51260.0,24716.0
56829.446705999995,56709.718903,58224.348955999994,64259.20783700001,69958.251643,64022.01257399999,56010.0,51406.0,24527.0
69334.85056300001,71516.123148,73707.087922,74685.77453,77711.19238200001,70238.769986,71300.0,61900.0,26558.0
43317.642349999995,43436.750773,41825.3277043,44100.52428,49235.02100000001,41984.787689000004,44780.0,38153.0,26974.0
80459.37932299999,82071.685773,81045.292531,79518.89960399999,85550.87345700001,77900.812911,77380.0,68652.0,33443.0
38895.623884,39514.609398,37105.82916,40776.67657100001,35789.975341,35358.035131000004,40500.0,34516.0,27354.0
82600.90596600002,83435.10430500002,78905.712692,79537.209428,79116.910703,77485.884115,76051.0,67912.0,32803.0
34077.188945999995,35502.529105,36415.822291,37348.126086000004,34678.21168,34765.358492,39560.0,33330.0,24517.0
76912.110125,84621.95976500002,84879.81374599999,84942.8376771,88888.8804759,86808.07608740001,81490.0,72510.0,33067.0
32273.567123999997,34072.067689,35242.123827999996,36777.120309000005,31899.545411,35363.309022,37970.0,32000.0,27632.0
84922.35594600001,85389.20221409999,82016.15466079999,82531.96295700001,85359.77220300001,82970.88022199999,78038.0,68247.0,32267.0
43800.3635156,45774.78832000001,47294.815474999996,46929.9195763,44524.035906799996,49797.649617999996,51220.0,40430.0,28147.0
68754.12236960001,69431.01413541999,68196.16227977,69931.5551854,70410.96469499999,67500.01514199999,68550.0,62938.0,25488.0
61456.255977000015,65798.311465,66098.20694,64485.385798,67799.8471,67375.136504,67560.0,57610.0,28028.0
51535.604555000005,51470.064648,53356.05277,57847.26440199999,56381.831291,57487.323108000004,54290.0,48119.8,25125.0
80860.184171,82249.307194,83893.563956,88406.387349,91560.33584300001,93402.76152900001,80840.0,71820.0,32147.0
33446.725842,32007.421610199995,32196.9490488,33734.8126751,39433.451919,42636.337382,38390.0,31500.2,28788.0
89162.988273,84975.47504599999,88122.74953900003,89924.399294,86944.771015,90721.53199999999,82950.0,71344.1,28878.0
64533.969122,63060.124724,61327.570982499994,60986.142314,56865.051228,62607.688613000006,65150.0,54070.0,25976.0
63818.66411500001,60037.433534,60658.71444899999,64543.5047149,103696.05280199999,95242.24335700001,69440.0,69960.0,28164.0
65767.102288,47190.2248004,49822.05373864,73108.3491119,85227.224333,74556.57706259999,56030.0,54303.0,20785.0
51526.827801,52205.178508000005,50403.332168199995,50146.09671500001,44410.2406805,46903.674993,52440.0,40040.0,30662.0
63640.203561400005,65362.891805399995,61840.98659759999,66104.72968450001,77737.849841,64288.4413395,63050.0,61016.0,22206.0
56528.111679,58540.210483,61559.151595,61786.173601999995,60322.721947,59299.24843199999,59800.0,49740.0,23723.0
58744.240676,56309.68782,54818.15539372,58730.277674,66218.168689,55411.0541988,58450.0,52493.0,23261.0
75958.37012,69920.6433554,71746.607303,67327.83424560001,74389.367165,69128.683934,74120.0,64920.0,27180.0
85286.591004,82833.04961,83251.82707700001,79794.9655874,109856.63040000001,114304.566709,95660.0,90360.0,21684.0
103321.3464371,100853.45854900002,103003.692215,91560.13420999999,94283.087455,93441.19809129999,104090.0,92380.0,51850.0
64247.26199900001,58773.420009,57622.161051999996,54130.194007,60130.299745000004,50643.962677,59860.0,49870.0,45526.0
58309.791622,59772.644759999996,59153.561238999995,68589.69767000001,86974.55383799999,66739.30523900001,60880.0,56001.0,16812.0
66232.269956,58879.8521633,59785.427908699996,61308.051611,66956.963867,56561.395606,62870.0,53400.0,38295.0
54970.238810999996,52898.83403499999,50797.787013220004,55630.928156999995,66955.626118,52993.885564,53780.0,48559.0,19378.0
67066.061067,69000.294887,70719.44837499999,67692.165123,74225.870842,62453.060537000005,69630.0,59729.0,34867.0
43915.9240411,44773.628419,42201.475503,43924.01657,47029.252797,40214.332811,45918.0,40450.0,23334.0
80368.686253,76287.8317697,74232.5642618,74674.78951999999,73313.5681455,74270.10112600001,78080.0,69400.0,33596.0
34213.228547,34516.160789,34308.798685,34605.88157140001,41407.110107,42048.075006,35580.0,29782.0,27913.0
80261.90248299998,77065.436202,70953.998673,81798.33571500001,85224.65770699999,96556.006175,77640.0,65337.2,26732.0
53592.289287600004,55229.556494000004,58614.071922999996,58742.379222,51536.485119000004,57480.13695700001,58530.0,47710.0,31594.0
66384.400268,60078.3648536,61832.20920499999,67822.03403859999,100147.46745299999,96970.98430699999,74750.0,75120.0,26397.0
132079.825784,118245.53906110002,119616.082733,113361.791058,129948.08164,135296.647849,127790.0,118710.0,36837.0
40318.9199353,44474.33405100001,44103.216229000005,40552.973199,45204.237215,36941.169138000005,50940.0,40630.0,39834.0
160785.64461900006,157282.77007799997,155864.373877,120213.75225,121182.16396600002,118914.179447,152850.0,135849.0,57303.0
47353.48387799999,46163.764029999984,47059.285775,44571.070995,46992.470466,44892.486176,44690.0,38618.0,37576.0
162236.733715,171032.61996,169487.82900500004,136015.46311500002,145394.904254,141314.90940099998,169250.0,153720.0,59800.0
49041.545178,49763.643513999996,50149.118703,46912.682133,48512.965573999994,46879.211942,46040.0,36880.0,39246.0
152038.151913,156013.874756,158462.672593,125608.96466200001,128407.03185500001,129947.25337900002,154056.8,140474.0,52365.0
49382.37557999999,50019.927321999996,49970.639082,47384.739635000005,48873.78545299999,47277.897490999996,43860.0,34496.0,42432.0
150347.165032,145031.933624,144306.45223660002,118352.691645,125894.91336000002,118627.862998,147590.0,130490.0,50730.0
60528.84620699999,63021.202388,65066.952304,55540.323785,54491.3834,56883.81032400001,56010.0,49200.0,43545.0
59620.452738,55364.93921000001,56347.796665,47909.39228099999,49612.588723,46330.6663879,52480.0,43290.0,58630.0
157299.812661,155215.417115,156132.77165500002,125962.61297500001,132469.63468999998,126706.802903,157170.0,143380.0,57359.0
53010.098307,48004.98085000001,48254.624516,45161.18842299999,46223.168141,45013.70770099999,46421.0,41597.0,40659.0
167185.35707700002,172977.925127,170739.46689299998,140668.600753,140522.22333799998,143227.008051,170280.0,155020.0,58235.0
57303.39112799999,53635.974930000004,53430.32943099999,49506.275786,49702.657095999995,47114.139147,53040.0,42640.0,39786.0
146630.212036,146673.00787,148765.32506099998,119130.2185864,130853.785767,119764.190165,152470.0,134860.0,51271.0
59538.53641799999,58428.577597999996,58397.640888,53891.61325899999,50793.709319,52535.163704,54130.0,45690.0,45635.0
137802.265818,137326.887954,135424.83376126,112440.80737200001,106533.65414199998,116054.22200000001,139480.0,122280.0,48008.0
62247.62613399999,61990.988170000004,61373.83678800001,56460.49966081999,55908.3059164,54532.161184400014,54640.0,46640.0,46673.0
76129.51671299999,80413.05907,82249.70889200001,67916.427877,71899.575543,73410.99891200001,73237.0,59709.0,54020.0
56152.174279,49905.72236969999,47405.12647830001,73085.63547220001,85501.94026843001,85083.94279180001,57853.0,57099.0,24496.0
66998.772671,66446.865134,65464.21904399999,62851.215971,57429.621437,60755.626561,60584.0,50756.0,49910.0
59630.6922787,55956.967967000004,58323.021598,76149.2460991,75368.78946200002,65202.1269638,62236.0,57720.0,18863.0
70750.83266,65812.8918029,65634.158964,68592.290123,64100.337023,63145.998591999996,68230.0,57940.0,38060.0
57851.93790700001,57575.7891328,53634.3117996,57875.72859900001,59586.29075800001,57201.47644500001,59341.0,53680.0,22469.0
80579.3282112,82340.94815500002,83269.08081300001,86774.06219,89277.13604699999,86199.92915499999,82140.0,73160.0,29549.0
53652.263739,39136.236807999994,41727.650145,47826.51813175,98908.476922,70767.419218,58060.0,58020.0,17844.0
48621.724042,48089.696098,45674.63826700001,55601.898593800004,59636.385567000005,49897.6076428,49760.0,43021.0,25447.0
83551.72038400001,83355.387014,80942.448842,80230.912385,84770.623121,74769.248422,79770.0,71490.0,30574.0
59383.480526,58438.343227,53477.768705999995,49190.318763,47470.57511400001,44011.9873797,55503.0,40991.0,31006.0
69166.629551,69815.588022,66764.133797,69023.73632899999,76536.55114700002,64984.415695,68180.0,62547.0,19342.0
74564.32989000001,72171.8976289,71013.1308134,68384.004731,70327.56636699999,68047.945313,73200.0,62600.0,27350.0
53580.58695979999,55594.63416300001,51637.195136,55218.4615416,55825.321429899996,50983.892464000004,54788.0,48818.0,23480.0
81394.10303700001,83278.735031,84201.137342,85714.558689,85684.23349000001,82531.67807000001,80610.0,72180.0,27527.0
64244.336418,61689.937884,58504.945715999995,57136.904787,49836.040624,52350.453579,59825.0,45328.0,29485.0
64254.5759585,65400.41738,62957.638207,64544.425800000005,68608.25505800001,63465.34217,63780.0,58241.0,16711.0
77042.298563,76636.408797,76120.208522,73727.801727,74606.375109,72441.8992499,74417.0,64395.0,31522.0
52827.249377,53971.856576,51607.320724000005,53431.758191,58755.45759,52069.823705,53740.0,45966.3,25946.0
80071.739596,81035.9780496,77850.85168800001,78598.710656,85872.46360199999,72370.738872,75472.0,68300.0,31105.0
67355.69376699999,68128.445761,65390.583209000004,63617.351533,60565.7824558,55236.782236,66292.0,51387.0,25260.0
58131.33107000001,58793.0075144,55861.50053709999,57852.2460299,67255.0182915,52717.6206607,59662.0,54450.0,24988.0
74744.253241,75223.435397,75344.04018499999,79693.88957900001,83090.604997,73089.174353,76860.0,67090.0,34133.0
49923.60840700001,49654.611527,50357.033076,55384.4593,58237.415994999996,53339.964257,51320.0,44837.0,28066.0
81252.21227100001,78413.778778,78752.011643,85628.46845700001,96921.51822299998,89544.65895600001,75494.0,65100.8,29077.0
51478.555685,50538.699087999994,52755.615941,53747.427285,51231.735504,52797.015722,49070.0,39060.0,30019.0
69425.543632,74170.87276799999,69340.790579,80028.205679,75286.29340200001,71627.16122347601,72910.0,63843.0,27557.0
84590.3023,86016.70666600001,88571.79346300001,83292.877217,78772.914984,78268.08073700001,86320.0,71320.0,31540.0
109776.64496659998,107653.2615333,109093.04019369998,94186.921,95684.5646731,92939.73832805002,110072.0,100093.0,56629.0
131155.34160400002,135613.27780900002,136198.28839300002,109856.390166,110381.99132999998,107229.35685299999,132221.0,114498.0,39360.0
85270.500303,85571.06508799999,85223.61431300001,74217.973819,72902.426217,69699.03919200001,86470.0,78324.0,55016.0
102462.687882,101886.68929600001,102859.634658,79604.3552139,79104.095235,71689.47346699999,103170.0,87060.0,47106.0
134298.880361,130314.09608599999,131337.57811,111737.86055699999,110063.15789300001,111877.982725,132420.0,121870.0,64395.0
103548.0791142,101722.679572,103066.020956,85490.90050500001,84403.655748,81714.586219,104320.0,87450.0,41412.0
133880.522027,128979.32138200001,129821.38863999999,108915.632689,108749.337747,108489.5529495,130480.0,120470.0,56605.0
90701.84485970001,93850.29843400001,92921.00604499999,77071.38278399999,76742.810381,80102.28122900001,92330.0,76040.0,48166.0
135388.659965,138215.386868,135818.040747,118396.84586999999,117391.442732,114524.58629700002,137760.0,126446.0,51386.0
109271.98193899999,111661.5086512,108271.5542761,95446.817769,91562.313307,92506.781969,109739.0,91895.0,42994.0
121158.625017,117786.32798500001,118511.522032,104314.40987399999,102894.25916300001,105049.319285,116520.0,106300.0,47728.0
79363.7485428,79158.340494,81810.536167,70939.09627200001,66273.08182600001,64920.4450549,79490.0,64760.0,61140.0
145691.099961,143761.045364,145406.078216,122370.51451620001,121829.80481100001,122408.65910827999,145110.0,134670.0,50799.0
58485.326594,56834.79941199999,55502.008915,54427.609943,51503.988653,52622.88561799999,50880.0,46420.0,50287.0
158203.817764,159359.89684000003,161565.164355,128901.044205,124622.30704799999,123631.28090800002,164670.0,149810.0,55470.0
57733.45180499999,57467.56707,57079.15685900001,54095.659684,53486.983226000004,51843.518858999996,54150.0,42167.0,42518.0
163638.08790699998,160367.66258099998,159387.1806754,131444.252809,141817.14129899998,127664.1393022,163720.0,146330.0,54970.0
63704.566391,60878.592421999994,62375.297065,56547.7706427,56961.0098582,54175.2670334,56750.0,48493.0,45117.0
131681.94650700002,139565.96620799997,139607.23890399997,115880.81457999999,129695.030145,115300.059647,133217.0,116596.0,51856.0
55392.985531,53818.034616,54455.589611,53831.679598,51744.091337,51530.257387000005,48030.0,39400.0,38923.0
47062.388386000006,43555.873198,43290.23079,45383.134127,44102.378865000006,44711.499973,33810.0,32630.0,55520.0
124964.808302,132440.951363,136302.449792,109549.62471700001,106766.9089147,109060.318889,130451.0,115104.0,52895.0
44950.11757600001,45313.509393,45991.105013,44604.224062999994,41237.027107,43477.977558000006,44220.0,36279.0,33205.0
67010.4749957,71829.516998,72581.955564,61620.21821000001,69495.275297,62849.440671,68230.0,55450.0,50380.0
121177.64130159999,118352.3250938,120097.3534552,102224.62297630002,110101.25146230002,100901.387955,119618.0,110806.0,53324.0
56803.116456,61229.509481,60892.034834000006,54578.896534,57789.376393000006,54927.598584,61061.0,49968.0,38980.0
161565.31245599999,156816.797812,158711.87295499997,132928.714963,132807.230413,131369.11746459999,157910.0,145027.0,64748.0
88882.132325,85594.7093956,85535.2179238,72649.2189441,73660.305129,66815.2820261,88230.0,71100.0,32226.0
128968.46842700001,128412.83705199999,129383.50891600004,110212.066019,111210.03469999999,107911.60039599998,128080.0,116100.0,54839.0
60727.785847,59323.040141000005,58417.723056999996,57170.191567,50157.71771,52343.968487,52323.0,44867.0,47830.0
155860.42591060002,157349.32006599996,159194.037633,131284.2861961,133461.754259,131627.9491078,158733.0,142637.0,56427.0
71804.042484,72648.096849,74443.107924,69470.952706,63992.600637,64605.272939999995,67414.0,53378.0,41579.0
145800.809303,147383.20230399998,148198.25593900002,125330.42768000001,126840.02452499999,123158.92311199999,147390.0,135338.0,52272.0
69596.690225,74794.199196,75533.386188,68199.95316599999,64878.37989900001,66549.35002099999,68452.0,54525.0,46280.0
149247.14589099996,151159.57723899998,150110.164087,130806.333243,134104.68128,128132.56987300001,150800.0,138240.0,53823.0
69949.222963,65823.77525,64930.05366400001,59908.370014,55447.668777,53611.37612500001,63950.0,52280.0,45780.0
153174.74086000002,151609.91296099997,154168.33072700002,132230.37148,135278.68722400002,132506.450645,153500.0,140202.0,52772.0
59834.02028699999,55787.27669399999,55982.695445,52780.763806,52088.584254,50552.206685,50540.0,45080.0,45275.0
143627.101254,141804.113459,144770.181316,119864.73099899999,131394.88433700002,124375.071018,145230.0,128590.0,54990.0
52934.033152,52179.944633,54188.565189,50195.75171499999,50838.496656999996,50112.093828000005,47460.0,38597.0,37897.0
44087.070636,44962.653254,44346.367851999996,44596.558009,43985.829692,44879.240721999995,30180.0,29320.0,55180.0
77051.07530699999,78739.375296,80625.615335,68225.516788,65329.1789661,66201.76803199999,76800.0,62450.0,41200.0
79695.8021981,78445.94660200001,80847.696512,71347.377942,66351.445717,70986.27287763,78980.0,72300.0,39805.0
42908.060753,40065.991564,41689.854385,41425.77007,38663.373254000006,42167.750766,35210.0,33850.0,39640.0
36552.23203,35783.920499,38630.427736000005,37746.330957,34068.124362,39032.112836,27800.0,27170.0,38620.0
28422.037308000003,29219.392486,33796.905895,32155.92819,28611.6705,35152.017377,24550.0,24330.0,34470.0
57594.486617,56046.021779,56136.30981299999,50626.03877299999,42322.633428999994,47006.9603645,58160.0,47340.0,30310.0
65993.834962,66777.607715,61751.470735999996,74825.746133,62674.292964,66594.384006,71180.0,63090.0,30987.0
66122.560606,70846.834871,72402.180613,68361.52051300001,55874.857055,57033.485002,74590.0,62810.0,31390.0
65574.01382200001,64352.38548060001,58909.496322900006,68421.37688260002,58447.83943369999,58892.9981716,68835.5,63190.0,34045.0
71335.94922400001,75506.749287,73397.755627,73383.532671,67780.785162,62229.12923400001,74480.0,65740.0,31715.0
51937.872195,45088.767924,46461.533094,73233.59478099999,76233.653049,57251.85134,53170.0,53140.0,22526.0
46477.271821,42372.413305,40912.811226,52760.448598999996,70717.376457,67232.01195999999,47410.0,46560.0,19938.0
49676.396658000005,42531.298313,41206.884192,44405.282422,67336.87074900001,68714.60716099999,45610.0,45560.0,16868.0
41022.52261,33194.166965000004,33117.662963999996,34943.717424999995,63711.897004,70218.19560800001,41950.0,42340.0,11211.0
33239.009459,39794.431363,39285.073261,27442.810814,49866.308596,55346.06237500001,43320.0,43240.0,8814.0
34573.075236,38980.658824,36570.423705,21940.829487900002,42927.202914999994,49818.87220299999,42610.0,42190.0,7579.0
38768.36103200001,35146.464379,32228.608476,23305.108335,41811.12187,47676.74332100001,40850.0,40930.0,7778.0
32181.411263,34315.488783,34142.266718,23299.130299000004,37189.827903,43909.559929,43410.0,43410.0,7310.0
31292.034080000005,32466.496184000003,32957.450082999996,25905.439399000003,39635.302683,47032.680388,45170.0,44700.0,5602.0
34435.572841,30247.229479999998,30522.98878,24895.835902000003,37626.986449,43541.2594,42760.0,42640.0,6576.0
36120.708561,28816.471777,27611.084724,26350.615840000002,47827.698495,47432.784176,42570.0,42760.0,7824.0
27817.904455999997,21683.1277262,19573.2384973,26604.525333699996,74356.867197,67016.09587199999,46120.0,45890.0,5759.0
37896.537344000004,28116.655986,34353.8506471,32980.592887,48005.519203,55489.496682000005,39540.0,35315.5,6216.0
48032.219099,44393.108446,45645.912526,48069.93388,46249.916880000004,45446.988802,46440.0,42970.0,44930.0
45431.375954,44355.170318000004,40050.50618899999,47370.846287,45936.140519,42339.907634999996,42271.53,37781.0,40800.0
41215.6110769,43417.949891,36147.225881700004,43019.266037,51348.278823,43649.707152,44544.0,38380.0,15614.0
46132.05304399999,45584.528518,42554.082686999995,51933.434702,45307.933689,39752.922102000004,46100.0,39680.0,40290.0
44974.985029999996,41342.870048,39560.244133,49333.75446099999,42654.300492,41790.839604,47500.0,40402.0,16061.0
52046.118761000005,49492.208020000005,49555.566178999994,63435.382602,48299.909503999996,44032.48268200001,49633.0,43240.0,26666.0
37051.043903,36154.80682784,36505.811366999995,42849.5546228,42598.8110542,39654.7864305,43031.0,33998.0,22868.0
73821.231852,78852.96145999999,84283.88002699999,83228.640765,65959.456721,65555.04759000002,78560.0,72990.0,25728.0
77506.00344100001,62830.50618800001,64697.878349000006,106558.7041022,92866.43235599999,94534.674121,70160.0,69660.0,33850.0
106545.33873300001,100324.680501,104182.216996,114226.66335809999,140103.61494,121142.58560699999,111450.0,106490.0,32819.0
99216.75371799999,109875.876285,114479.932062,130019.38936999999,143308.02426,127174.37417000001,121460.0,119940.0,53030.0
109444.591327,124992.958205,105108.37992299999,140939.6685,124748.53631899999,116234.951168,112510.0,111770.0,48380.0
89509.669845,81358.002016,96197.896461,72432.238936,102986.84001,99900.19915999999,111990.0,111690.0,31267.0
92286.04795699999,87600.42948100001,93124.228929,85191.255657,93088.76607799999,92437.857606,112290.0,111630.0,28147.0
93374.36477300001,80386.08645,86039.862879,82647.23295199999,87824.27415099999,88412.01129000001,108720.0,108690.0,17260.0
79267.20431100001,89530.82331700002,90652.91813900002,89396.549178,83543.24036899999,85052.845163,117740.0,116890.0,19907.0
78920.52274400002,76802.61871400001,81506.99575799999,82250.19131500002,81844.58205,83553.10236799999,109500.0,109680.0,6969.0
83101.18062799999,79726.21233,83315.02361399999,83953.906236,81644.879439,83397.454305,111850.0,111410.0,14698.0
76445.479662,76946.446056,80259.871542,80937.277151,78800.16684399999,80686.962029,111300.0,111230.0,7541.0
76818.49147400001,70527.3505477,76521.35594300002,78889.98343,85144.893092,79410.37561300001,96910.0,92420.0,10251.0
86104.291417,74495.82831299999,79273.042126,56025.944267,74934.32182900001,78261.034009,61040.0,53630.0,59928.0
72983.05237000002,60866.498493,66646.92329800001,66571.30892,67982.442149,69001.298868,41480.0,39680.0,85920.0
60664.885811,48711.93637900001,54262.998643,54463.300575,54872.786545999996,52700.729459,38640.0,37550.0,77630.0
131136.325308,135841.810974,134013.686465,112609.14131800001,115310.15402700001,108241.227955,136520.0,122030.0,49848.0
52490.807353000004,48846.420304,52926.61279600001,50435.825297999996,51354.870285000005,46555.611342,51090.0,40800.0,40062.0
110749.40127999999,114941.785995,112485.112859,95637.32144900001,99780.556549,90441.463827,113118.0,97464.0,44853.0
73437.98049999999,73715.62059399999,76302.81112,68635.84970400001,72344.247487,65357.76983800001,74150.0,65760.0,44967.0
67068.986655,68240.535437,65103.7168692,62314.630015,61470.23356,53570.204909,64390.0,53310.0,48620.0
110641.154716,113548.89924000001,115559.77962739998,98195.68227948001,105400.5053455,98154.688629,115070.0,104461.0,45274.0
56428.641861,60160.004766,59542.6911015,55704.187550500006,58327.487405,51366.232119,59608.0,49553.0,39820.0
62104.272570999994,69374.893195,68555.093248,98678.575219,99662.825152,91208.890026,66270.0,59366.7,22536.0
37770.737282,36520.6011906,37784.08859159999,40952.424523,46081.182161,43216.97415,36780.0,33890.0,43485.0
66134.26293600001,71136.980404,66667.64767500001,58622.6083273,59098.91559799999,54222.722312800004,70950.0,59330.0,23275.0
48169.721489,48840.51515,53263.68168,48823.320327,49506.703016,50269.625317,51970.0,42720.0,37270.0
137133.770131,139369.340151,140453.38486599998,129731.860464,130807.96382399999,125038.65717300001,139540.0,127047.0,55169.0
56898.19790400001,54689.877161000004,53303.19137300001,50877.523423,46202.12807390001,41786.645089,59096.0,49405.0,34017.0
137993.891488,139073.282673,141246.841411,129597.90484300001,134773.01956000002,129636.25929500001,139740.0,125010.0,50489.0
81740.784602,81703.274649,81522.090524,77532.279566,81511.95322499999,74730.893673,86680.0,70400.0,32478.0
107439.10429400002,108731.690374,110479.4276488,103180.41621629999,106161.0587046,101234.58709209999,110351.0,100901.0,44677.0
99870.621479,103931.934258,99609.1327275,95043.391536,99481.480024,89000.807458,104570.0,89080.0,37156.0
93804.42546,94895.87431900001,92605.155123,90047.315092,93436.06319299998,86712.891979,94610.0,83677.0,45454.0
116495.245973,123238.40133700002,121350.09077499999,119525.622448,115266.92347062001,112757.658293,120427.0,104601.0,41635.0
81682.272953,82318.06908999999,80850.20790899999,80612.696268,80771.05321700002,76024.302094,82790.0,72891.0,43998.0
100638.58698099999,103988.27501499999,100682.31985999999,98574.03201400001,95666.6936007,93273.94417599999,100110.0,85430.0,49086.0
109573.3169811,108228.79696799998,107238.0401847,103976.528886,104417.75409029999,100521.391006,112056.0,103238.0,48271.0
105370.717219,108135.87883599999,107131.39054699999,105241.777602,101915.345067,102943.93109999999,107690.0,91980.0,43940.0
84912.11641399999,83737.171055,82107.042163,83593.52778600002,80940.305685,79851.38183799999,83120.0,73920.0,42320.0
53159.3030272,58714.58991,51403.364697,62609.290031,74268.216588,69495.89023,62310.0,54100.0,45616.0
