Timestamp,t_out,t_slab1,t_cav,valve_ht,valve_cl,vfr_water,rc_y,y
2/15/2022 2:10,28.2,73.6,35,0,0,11.7,1.74E+04,1.71E+04
2/15/2022 2:15,26.4,73.7,34.9,0,0,11.7,1.72E+04,1.68E+04
2/15/2022 2:20,24.7,73.8,34.9,0,0,11.7,1.69E+04,1.66E+04
2/15/2022 2:25,23.4,74,34.8,0,0,11.7,1.65E+04,1.63E+04
2/15/2022 2:30,22.5,74.1,34.9,0,0,11.8,1.64E+04,1.66E+04
2/15/2022 2:35,21.9,74.2,34.8,0,0.8,8.5,1.24E+04,1.41E+04
2/15/2022 2:40,21.8,74.4,34.8,0,8.2,11.8,1.74E+03,1.90E+03
2/15/2022 2:45,21.8,74.5,34.8,0,10,12,-4.04E+03,0.00E+00
2/15/2022 2:50,21.7,74.6,34.9,0,10,12,-4.69E+03,0.00E+00
2/15/2022 2:55,21.7,74.7,34.8,0,10,12,-4.82E+03,0.00E+00
2/15/2022 3:00,21.8,74.7,34.6,0,10,11.9,-4.84E+03,0.00E+00
2/15/2022 3:05,22,74.6,34.7,0,10,11.9,-4.75E+03,-5.05E+03
2/15/2022 3:10,22,74.6,34.6,0,10,11.8,-4.73E+03,-4.83E+03
2/15/2022 3:15,21.8,74.5,34.5,0,10,11.9,-4.67E+03,-5.05E+03
2/15/2022 3:20,21.7,74.5,34.5,0,10,11.9,-4.37E+03,-5.05E+03
2/15/2022 3:25,21.5,74.4,34.5,0,10,11.9,-4.10E+03,-5.05E+03
2/15/2022 3:30,21.3,74.3,34.4,0,10,12,-4.00E+03,-4.91E+03
2/15/2022 3:35,21.3,74.2,34.4,0,10,11.7,-3.73E+03,-4.62E+03
2/15/2022 3:40,21.3,74.1,34.2,0,10,6.9,-3.62E+03,-3.53E+03
2/15/2022 3:45,21.2,74,34.1,0.1,8,3.4,-6.42E+02,-2.74E+03
2/15/2022 3:50,21.2,73.9,34.1,1.5,0,8.3,1.07E+04,7.28E+03
2/15/2022 3:55,21.3,73.8,34.1,0,0,10.5,1.83E+04,1.64E+04
2/15/2022 4:00,21.3,73.7,33.9,0,0,11.1,1.77E+04,1.70E+04
2/15/2022 4:05,21.3,73.7,33.9,0,0,11.4,1.73E+04,1.68E+04
2/15/2022 4:10,21.4,73.8,33.9,0,0,11.6,1.75E+04,1.65E+04
2/15/2022 4:15,21.4,73.8,33.8,0,0,11.7,1.73E+04,1.66E+04
2/15/2022 4:20,21.5,74,33.8,0,0,11.7,1.69E+04,1.64E+04
2/15/2022 4:25,21.4,74.1,33.8,0,0,11.7,1.67E+04,1.64E+04
2/15/2022 4:30,21.4,74.2,33.8,0,0,11.8,1.62E+04,1.62E+04
2/15/2022 4:35,21.3,74.4,33.9,0,0.2,8.8,1.34E+04,1.35E+04
2/15/2022 4:40,21.2,74.5,33.9,0,6.7,11,4.40E+03,6.92E+03
2/15/2022 4:45,20.8,74.6,33.8,0,10,12,-3.75E+03,0.00E+00
2/15/2022 4:50,20.8,74.7,33.9,0,10,12,-4.72E+03,0.00E+00
2/15/2022 4:55,20.7,74.8,33.9,0,10,11.9,-4.93E+03,0.00E+00
2/15/2022 5:00,20.7,74.8,33.8,0,10,11.9,-5.06E+03,0.00E+00
2/15/2022 5:05,20.8,74.8,34,0,10,11.9,-5.12E+03,-5.22E+03
2/15/2022 5:10,20.9,74.7,33.9,0,10,11.9,-5.10E+03,-5.05E+03
2/15/2022 5:15,20.7,74.7,33.9,0,10,11.9,-4.74E+03,-5.22E+03
2/15/2022 5:20,20.8,74.6,33.9,0,10,11.8,-4.43E+03,-5.18E+03
2/15/2022 5:25,20.8,74.5,33.8,0,10,11.9,-4.26E+03,-5.22E+03
2/15/2022 5:30,20.7,74.4,33.8,0,10,11.9,-4.01E+03,-5.05E+03
2/15/2022 5:35,20.8,74.3,33.8,0,10,12,-3.87E+03,-4.74E+03
2/15/2022 5:40,20.6,74.2,33.7,0,10,9.7,-3.66E+03,-4.26E+03
2/15/2022 5:45,20.5,74.1,33.7,0,10,4.5,-3.05E+03,-3.03E+03
2/15/2022 5:50,20.3,74,33.7,1.1,4,5.4,3.85E+03,-3.08E+03
2/15/2022 5:55,20.3,73.9,33.7,1.4,0,9.9,1.68E+04,1.87E+04
2/15/2022 6:00,20.3,73.8,33.7,0,0,10.8,1.76E+04,1.66E+04
2/15/2022 6:05,20.1,73.8,33.6,0,0,11.3,1.75E+04,1.69E+04
2/15/2022 6:10,20.2,73.8,33.6,0,0,11.6,1.76E+04,1.68E+04
2/15/2022 6:15,20.2,73.9,33.5,0,0,11.7,1.74E+04,1.68E+04
2/15/2022 6:20,20,74,33.4,0,0,11.7,1.72E+04,1.66E+04
2/15/2022 6:25,20,74.1,33.4,0,0,11.7,1.69E+04,1.64E+04
2/15/2022 6:30,20,74.2,33.4,0,0,11.8,1.66E+04,1.64E+04
2/15/2022 6:35,20,74.3,33.3,0,0,10.7,1.46E+04,1.50E+04
2/15/2022 6:40,19.9,74.5,33.3,0,4.5,9.5,7.15E+03,9.59E+03
2/15/2022 6:45,19.9,74.6,33.4,0,10,12,-2.21E+03,0.00E+00
2/15/2022 6:50,23.7,74.7,33.2,0,10,12,-3.96E+03,0.00E+00
2/15/2022 6:55,26.9,74.8,33.4,0,10,12,-4.78E+03,0.00E+00
2/15/2022 7:00,26.7,74.9,33.3,0,10,11.9,-4.95E+03,0.00E+00
2/15/2022 7:05,24.6,74.9,33.2,0,10,11.9,-5.12E+03,0.00E+00
2/15/2022 7:10,22.8,74.9,33.1,0,10,11.9,-4.92E+03,-5.05E+03
2/15/2022 7:15,21.5,74.8,33.1,0,10,11.9,-4.57E+03,-5.05E+03
2/15/2022 7:20,20.7,74.7,33,0,10,11.9,-4.44E+03,-5.05E+03
2/15/2022 7:25,20.1,74.7,33,0,10,11.8,-4.32E+03,-5.01E+03
2/15/2022 7:30,19.9,74.6,32.9,0,10,11.8,-4.05E+03,-5.01E+03
2/15/2022 7:35,20,74.5,32.9,0,10,11.8,-3.93E+03,-5.01E+03
2/15/2022 7:40,20.2,74.4,32.7,0,10,11.9,-3.76E+03,-4.87E+03
2/15/2022 7:45,20.2,74.3,32.8,0,10,11.9,-3.62E+03,-4.87E+03
2/15/2022 7:50,20.1,74.1,32.8,0,10,12,-3.51E+03,-4.91E+03
2/15/2022 7:55,20.2,74,33,0,10,12,-3.35E+03,-4.74E+03
2/15/2022 8:00,20.3,73.9,33.3,0,10,10.4,-3.23E+03,-4.41E+03
2/15/2022 8:05,22.6,73.8,33.7,0,10,4.8,-3.46E+03,-2.95E+03
2/15/2022 8:10,26.3,73.7,34.3,0,10,2.8,-2.66E+03,-2.83E+03
2/15/2022 8:15,26.9,73.6,34.9,1.7,0,6.3,5.51E+03,-3.59E+03
2/15/2022 8:20,25.7,73.5,35.4,0.4,0,10,1.74E+04,1.93E+04
2/15/2022 8:25,24.4,73.4,36,0,0,10.8,1.81E+04,1.69E+04
2/15/2022 8:30,23,73.4,36.8,0,0,11.3,1.81E+04,1.72E+04
2/15/2022 8:35,22.1,73.4,37.7,0,0,11.6,1.81E+04,1.68E+04
2/15/2022 8:40,21.6,73.5,38.7,0,0,11.7,1.77E+04,1.69E+04
2/15/2022 8:45,21.6,73.6,39.6,0,0,11.7,1.74E+04,1.69E+04
2/15/2022 8:50,21.8,73.7,40.4,0,0,11.6,1.56E+04,1.66E+04
2/15/2022 8:55,22.2,73.9,41.8,0,4.5,10.4,7.97E+03,9.13E+03
2/15/2022 9:00,22.6,74,43.1,0,10,12,-2.06E+03,0.00E+00
2/15/2022 9:05,23,74.1,44.5,0,10,12,-4.08E+03,0.00E+00
2/15/2022 9:10,23.8,74.2,46.1,0,10,12,-4.60E+03,0.00E+00
2/15/2022 9:15,27.6,74.3,47.4,0,10,12,-4.57E+03,0.00E+00
2/15/2022 9:20,29.8,74.3,48.6,0,10,11.9,-4.55E+03,-4.87E+03
2/15/2022 9:25,30.3,74.3,49.8,0,10,11.9,-4.45E+03,-4.70E+03
2/15/2022 9:30,29.5,74.2,51.2,0,10,11.9,-4.33E+03,-4.87E+03
2/15/2022 9:35,28.6,74.2,52.7,0,10,11.9,-4.14E+03,-4.70E+03
2/15/2022 9:40,28.1,74.1,54.4,0,10,11.8,-4.00E+03,-4.66E+03
2/15/2022 9:45,27.8,74,55.8,0,10,11.8,-3.75E+03,-4.49E+03
2/15/2022 9:50,27.9,74,57.1,0,10,11.8,-3.56E+03,-4.49E+03
2/15/2022 9:55,28,73.8,58.5,0,10,11.9,-3.37E+03,-4.35E+03
2/15/2022 10:00,28.7,73.7,60,0,10,11.9,-3.21E+03,-4.35E+03
2/15/2022 10:05,29.4,73.7,61.6,0,10,11.8,-3.14E+03,-4.14E+03
2/15/2022 10:10,29.9,73.5,63.1,0,10,11.8,-2.97E+03,-4.14E+03
2/15/2022 10:15,30.4,73.5,64.5,0,10,11.9,-2.75E+03,-4.18E+03
2/15/2022 10:20,30.8,73.4,65.8,0,10,11.8,-2.61E+03,-3.80E+03
2/15/2022 10:25,31.3,73.3,67.1,0,10,11.8,-2.48E+03,-3.80E+03
2/15/2022 10:30,31.9,73.1,68.5,0,10,11.8,-2.36E+03,-3.62E+03
2/15/2022 10:35,32.4,73,70,0,10,11.8,-2.34E+03,-3.45E+03
2/15/2022 10:40,33.1,73,71.1,0,10,12,-2.17E+03,-3.34E+03
2/15/2022 10:45,33.4,72.9,71.9,0,10,12,-2.10E+03,-3.16E+03
2/15/2022 10:50,33.7,72.8,73,0,10,12,-2.06E+03,-3.16E+03
2/15/2022 10:55,34,72.7,74.4,0,10,10.6,-1.99E+03,-2.95E+03
2/15/2022 11:00,34.3,72.6,75.5,0,10,6.8,-2.17E+03,-2.69E+03
2/15/2022 11:05,34.4,72.5,76.7,0,10,3.5,-2.75E+03,-2.25E+03
2/15/2022 11:10,34.8,72.5,77.8,0,10,2.7,-3.18E+03,-2.53E+03
2/15/2022 11:15,35.2,72.4,79,0,10,2.7,-3.23E+03,-3.16E+03
2/15/2022 11:20,35.4,72.3,80.2,0,10,2.7,-2.94E+03,-3.36E+03
2/15/2022 11:25,35.6,72.2,81.5,0,10,2.7,-2.80E+03,-3.32E+03
2/15/2022 11:30,35.9,72.2,82.7,0,10,2.7,-2.81E+03,-3.32E+03
2/15/2022 11:35,36.1,72.1,83.7,0,10,2.7,-2.77E+03,-3.36E+03
2/15/2022 11:40,36.6,72,84.7,0.7,5,3.6,2.05E+03,-4.48E+03
2/15/2022 11:45,36.8,71.9,85.5,3.5,0,8.8,1.49E+04,1.42E+04
2/15/2022 11:50,36.8,71.9,86.7,0.1,0,10.5,1.87E+04,1.67E+04
2/15/2022 11:55,37.2,71.9,87.8,0,0,11.1,1.85E+04,1.77E+04
2/15/2022 12:00,37.4,71.9,88.7,0,0,11.4,1.83E+04,1.78E+04
2/15/2022 12:05,37.4,72,89.8,0,0,11.8,1.73E+04,1.73E+04
2/15/2022 12:10,37.5,72.2,91.1,0,1.9,10.8,1.27E+04,1.50E+04
2/15/2022 12:15,37.8,72.3,92,0,9.1,12,2.39E+03,0.00E+00
2/15/2022 12:20,38.1,72.4,93.1,0,10,12,-2.65E+03,0.00E+00
2/15/2022 12:25,38.2,72.6,94.3,0,10,12,-3.30E+03,0.00E+00
2/15/2022 12:30,38.9,72.6,95.3,0,10,12,-3.50E+03,0.00E+00
2/15/2022 12:35,41.2,72.7,95.7,0,10,11.9,-3.85E+03,-3.83E+03
2/15/2022 12:40,42.9,72.7,96.1,0,10,11.9,-3.90E+03,-3.83E+03
2/15/2022 12:45,43.1,72.7,96.5,0,10,11.8,-3.78E+03,-3.80E+03
2/15/2022 12:50,42.5,72.7,97.1,0,10,11.8,-3.73E+03,-3.80E+03
2/15/2022 12:55,41.6,72.7,98,0,10,11.8,-3.58E+03,-3.80E+03
2/15/2022 13:00,41.1,72.6,99.1,0,10,11.9,-3.55E+03,-3.83E+03
2/15/2022 13:05,40.9,72.6,100.6,0,10,11.9,-3.48E+03,-3.66E+03
2/15/2022 13:10,40.8,72.5,102,0,10,11.9,-3.36E+03,-3.66E+03
2/15/2022 13:15,40.7,72.4,102.8,0,10,11.9,-3.15E+03,-3.66E+03
2/15/2022 13:20,40.8,72.4,103.4,0,10,11.9,-2.98E+03,-3.66E+03
2/15/2022 13:25,40.7,72.3,104.6,0,10,11.9,-2.97E+03,-3.66E+03
2/15/2022 13:30,40.3,72.2,105.8,0,10,11.9,-2.84E+03,-3.48E+03
2/15/2022 13:35,40.3,72.2,106.8,0,10,11.9,-2.71E+03,-3.48E+03
2/15/2022 13:40,40.5,72.1,107.7,0,10,11.8,-2.63E+03,-3.45E+03
2/15/2022 13:45,40.4,72,108.7,0,10,11.8,-2.56E+03,-3.45E+03
2/15/2022 13:50,40.3,71.9,109.6,0,10,11.8,-2.51E+03,-3.45E+03
2/15/2022 13:55,40.4,71.8,110.3,0,10,11.9,-2.47E+03,-3.48E+03
2/15/2022 14:00,40.8,71.8,111.1,0,10,11.9,-2.46E+03,-3.48E+03
2/15/2022 14:05,40.9,71.7,111.7,0,10,11.9,-2.45E+03,-3.31E+03
2/15/2022 14:10,40.7,71.6,112,0,10,11.9,-2.35E+03,-3.13E+03
2/15/2022 14:15,40.8,71.6,112.4,0,10,11.8,-2.37E+03,-3.11E+03
2/15/2022 14:20,40.9,71.5,112.8,0,10,11.8,-2.34E+03,-3.11E+03
2/15/2022 14:25,40.9,71.5,113.1,0,10,11.8,-2.28E+03,-2.93E+03
2/15/2022 14:30,41,71.4,113.6,0,10,11.9,-2.32E+03,-2.96E+03
2/15/2022 14:35,41.1,71.3,114.2,0,10,11.8,-2.29E+03,-2.93E+03
2/15/2022 14:40,41.1,71.3,114.3,0,10,11.8,-2.25E+03,-3.11E+03
2/15/2022 14:45,41.1,71.2,114.7,0,10,11.8,-2.27E+03,-2.76E+03
2/15/2022 14:50,41.6,71.2,115.6,0,10,11.8,-2.21E+03,-2.93E+03
2/15/2022 14:55,42,71.1,115.8,0,10,11.9,-2.21E+03,-2.79E+03
2/15/2022 15:00,43.2,71,115.6,0,10,11.8,-2.24E+03,-2.76E+03
2/15/2022 15:05,45.4,71,115,0,10,11.9,-2.18E+03,-2.61E+03
2/15/2022 15:10,46.5,70.9,113.9,0,10,11.8,-2.16E+03,-2.76E+03
2/15/2022 15:15,46.2,70.9,112.8,0,10,11.9,-2.17E+03,-2.61E+03
2/15/2022 15:20,45.5,70.9,111.5,0,10,11.8,-2.21E+03,-2.59E+03
2/15/2022 15:25,44.8,70.8,109.8,0,10,11.8,-2.19E+03,-2.42E+03
2/15/2022 15:30,44.1,70.8,108.4,0,10,11.9,-2.17E+03,-2.44E+03
2/15/2022 15:35,43.7,70.7,106.4,0,10,11.8,-1.93E+03,-2.24E+03
2/15/2022 15:40,43.6,70.7,104.6,0,10,11.8,-1.75E+03,-2.07E+03
2/15/2022 15:45,44.7,70.6,102.1,0,10,11.8,-1.78E+03,-1.90E+03
2/15/2022 15:50,46.9,70.6,99.6,0,10,11.9,-1.85E+03,-2.09E+03
2/15/2022 15:55,47.8,70.6,98.4,0,10,12,-1.92E+03,-1.93E+03
2/15/2022 16:00,47.4,70.5,97.7,0,10,12,-2.23E+03,-2.11E+03
2/15/2022 16:05,46.8,70.5,97.1,0,10,11.5,-2.73E+03,-2.86E+03
2/15/2022 16:10,46.2,70.5,96.2,0,10,9.7,-2.93E+03,-2.98E+03
2/15/2022 16:15,45.5,70.4,96.4,0,10,7,-3.10E+03,-2.76E+03
2/15/2022 16:20,45.1,70.4,97.3,0,10,4.7,-3.41E+03,-2.68E+03
2/15/2022 16:25,44.9,70.3,97.3,0,10,2.9,-3.78E+03,-2.16E+03
2/15/2022 16:30,44.7,70.3,97.5,0,10,2.8,-4.12E+03,-2.87E+03
2/15/2022 16:35,44.6,70.2,97.7,0,10,2.7,-3.65E+03,-3.20E+03
2/15/2022 16:40,44.4,70.2,97.4,0,10,2.7,-2.70E+03,-3.08E+03
2/15/2022 16:45,44.4,70.1,96.7,1.7,2.5,5.5,3.01E+03,-4.42E+03
2/15/2022 16:50,44.3,70,96.2,4.6,0,9.5,1.35E+04,1.63E+04
2/15/2022 16:55,44.4,70,95.4,5.9,0,10.7,1.30E+04,1.22E+04
2/15/2022 17:00,44.4,70,95.1,5.1,0,11.2,1.09E+04,1.05E+04
2/15/2022 17:05,44.3,70.1,94.7,5,0,11.5,9.80E+03,9.76E+03
2/15/2022 17:10,44.3,70.2,94.2,5,0,11.6,9.37E+03,9.50E+03
2/15/2022 17:15,44.2,70.3,93.7,5.4,0,11.8,8.52E+03,9.49E+03
2/15/2022 17:20,44.3,70.4,93,0.9,2.9,10.6,4.58E+03,6.51E+03
2/15/2022 17:25,44.2,70.5,91.5,0,9.8,12,-1.99E+03,0.00E+00
2/15/2022 17:30,44.1,70.6,89.9,0,10,12,-4.35E+03,0.00E+00
2/15/2022 17:35,44,70.7,87.4,0,10,12,-4.25E+03,-3.16E+03
2/15/2022 17:40,43.8,70.7,85.4,0,10,12,-4.23E+03,-3.34E+03
2/15/2022 17:45,43.7,70.7,84,0,10,11.9,-4.28E+03,-3.31E+03
2/15/2022 17:50,44,70.7,82.1,0,10,11.9,-4.46E+03,-3.48E+03
2/15/2022 17:55,46.3,70.7,79.7,0,10,11.8,-4.45E+03,-3.62E+03
2/15/2022 18:00,47.9,70.7,77.2,0,10,11.8,-4.46E+03,-3.62E+03
2/15/2022 18:05,47.6,70.7,75.3,0,10,11.8,-4.37E+03,-3.80E+03
2/15/2022 18:10,46.8,70.6,74,0,10,11.8,-4.32E+03,-3.62E+03
2/15/2022 18:15,45.7,70.6,72.6,0,10,11.9,-4.16E+03,-3.66E+03
2/15/2022 18:20,44.7,70.5,71.5,0,10,12,-4.12E+03,-3.51E+03
2/15/2022 18:25,44.1,70.5,70.4,0,10,11.4,-3.92E+03,-3.17E+03
2/15/2022 18:30,43.6,70.4,69.6,0,10,6.7,-3.83E+03,-2.55E+03
2/15/2022 18:35,43.1,70.4,68.7,0.2,8,3.8,-2.67E+03,-2.45E+03
2/15/2022 18:40,42.8,70.3,67.8,6.5,0,8.8,4.64E+03,0.00E+00
2/15/2022 18:45,42.4,70.3,67.2,9.2,0,10.5,1.43E+04,1.61E+04
2/15/2022 18:50,42.4,70.2,66.4,5.1,0,11.1,1.34E+04,1.32E+04
2/15/2022 18:55,42.2,70.2,65.8,5.2,0,11.4,1.04E+04,1.03E+04
2/15/2022 19:00,42.3,70.3,65.2,5,0,11.6,9.32E+03,9.84E+03
2/15/2022 19:05,42.2,70.4,64.6,4.3,0,11.7,8.68E+03,9.24E+03
2/15/2022 19:10,42.2,70.5,63.9,4.2,0,11.6,8.40E+03,8.65E+03
2/15/2022 19:15,42.2,70.6,63,4.8,0,11.8,8.16E+03,9.32E+03
2/15/2022 19:20,43.2,70.7,62.1,2.4,0.7,9.6,5.77E+03,7.30E+03
2/15/2022 19:25,43.7,70.8,61.4,0,8,11.4,9.55E+01,1.00E+03
2/15/2022 19:30,43.2,70.9,60.9,0,10,12,-4.21E+03,0.00E+00
2/15/2022 19:35,43.3,71,60.3,0,10,12,-4.63E+03,-3.34E+03
2/15/2022 19:40,44.1,71,59.8,0,10,11.9,-4.85E+03,-3.48E+03
2/15/2022 19:45,43.8,71,59.3,0,10,11.9,-4.95E+03,-3.66E+03
2/15/2022 19:50,44.2,71,58.8,0,10,11.9,-4.98E+03,-3.66E+03
2/15/2022 19:55,47.5,71,58.1,0,10,11.8,-4.79E+03,-3.45E+03
2/15/2022 20:00,49.3,71,57.5,0,10,11.8,-4.72E+03,-3.62E+03
2/15/2022 20:05,49.1,71,56.9,0,10,11.9,-4.64E+03,-3.66E+03
2/15/2022 20:10,47.7,70.9,56.2,0,10,12,-4.44E+03,-3.34E+03
2/15/2022 20:15,46.5,70.9,55.7,0,10,9.8,-4.13E+03,-3.15E+03
2/15/2022 20:20,45.3,70.8,55.2,0.2,8,4.5,-3.09E+03,-2.17E+03
2/15/2022 20:25,44.6,70.7,54.7,5.5,0,7.9,3.46E+03,-1.62E+03
2/15/2022 20:30,44.2,70.7,54.4,7.5,0,10.5,1.42E+04,1.66E+04
2/15/2022 20:35,43.9,70.6,54,5.5,0,11.1,1.22E+04,1.22E+04
2/15/2022 20:40,43.8,70.6,53.8,6.7,0,11.4,8.08E+03,8.50E+03
2/15/2022 20:45,43.8,70.7,53.6,10,0,11.6,5.53E+03,5.77E+03
2/15/2022 20:50,44,70.8,53.2,10,0,11.7,5.12E+03,5.48E+03
2/15/2022 20:55,45,70.8,52.9,10,0,11.6,4.87E+03,5.26E+03
2/15/2022 21:00,46.9,70.9,52.5,10,0,11.6,4.65E+03,5.26E+03
2/15/2022 21:05,46.4,71,52.3,10,0,11.7,4.58E+03,5.31E+03
2/15/2022 21:10,45.8,71,52.2,10,0,11.3,4.41E+03,5.12E+03
2/15/2022 21:15,45.9,71.1,52.1,10,0,6.4,4.42E+03,3.46E+03
2/15/2022 21:20,46.2,71.2,51.9,10,0,3.2,4.92E+03,2.57E+03
2/15/2022 21:25,46.4,71.2,51.7,10,0,2.9,5.25E+03,3.39E+03
2/15/2022 21:30,46.8,71.3,51.5,9.9,0,2.8,4.78E+03,3.65E+03
2/15/2022 21:35,46.9,71.3,51.2,9.8,0,2.8,4.66E+03,3.69E+03
2/15/2022 21:40,47.6,71.3,51,9.8,0,2.8,4.51E+03,3.60E+03
2/15/2022 21:45,49.6,71.3,50.9,9.8,0,3.6,4.15E+03,4.63E+03
2/15/2022 21:50,50.3,71.4,50.6,10,0,6.2,3.42E+03,6.35E+03
2/15/2022 21:55,49.7,71.4,50.3,10,0,9.3,3.42E+03,4.90E+03
2/15/2022 22:00,49,71.4,50.1,10,0,10.9,3.60E+03,4.62E+03
2/15/2022 22:05,48.4,71.5,49.9,10,0,11.3,3.53E+03,4.63E+03
2/15/2022 22:10,47.7,71.6,49.8,10,0,11.5,3.63E+03,4.54E+03
2/15/2022 22:15,47.4,71.6,49.7,10,0,11.6,3.73E+03,4.58E+03
2/15/2022 22:20,47.3,71.7,49.7,10,0,11.7,3.76E+03,4.62E+03
2/15/2022 22:25,47.1,71.8,49.6,10,0,11.8,3.74E+03,4.49E+03
2/15/2022 22:30,47,71.8,49.5,10,0,10.5,3.74E+03,4.45E+03
2/15/2022 22:35,46.8,71.8,49.5,10,0,5.5,3.88E+03,2.90E+03
2/15/2022 22:40,46.7,71.9,49.5,9.7,0,2.9,4.41E+03,2.21E+03
2/15/2022 22:45,46.6,71.9,49.4,8.3,0,2.7,4.78E+03,3.00E+03
2/15/2022 22:50,46.7,71.9,49.3,7.2,0,2.7,4.37E+03,3.28E+03
2/15/2022 22:55,46.7,71.9,49.2,6,0,2.6,4.24E+03,3.16E+03
2/15/2022 23:00,46.5,71.9,49.2,5.4,0,3.2,3.92E+03,3.93E+03
2/15/2022 23:05,46.4,71.9,49.1,9.3,0,5.4,3.36E+03,5.53E+03
2/15/2022 23:10,46.3,71.9,48.9,10,0,9.2,3.37E+03,4.58E+03
2/15/2022 23:15,46.2,72,49,10,0,10.9,3.67E+03,4.30E+03
2/15/2022 23:20,46.2,72.1,48.9,10,0,11.2,3.57E+03,4.26E+03
2/15/2022 23:25,46.1,72.1,48.9,10,0,11.5,3.74E+03,4.37E+03
2/15/2022 23:30,46,72.2,48.7,10,0,11.6,3.81E+03,4.41E+03
2/15/2022 23:35,46,72.2,48.7,10,0,11.6,3.87E+03,4.41E+03
2/15/2022 23:40,46.1,72.3,48.7,10,0,11.8,3.93E+03,4.49E+03
2/15/2022 23:45,46.2,72.3,48.5,10,0,11.2,3.93E+03,4.26E+03
2/15/2022 23:50,46.2,72.4,48.4,10,0,6.6,3.96E+03,3.09E+03
2/15/2022 23:55,46.2,72.4,48.4,9.4,0,3.1,4.48E+03,2.04E+03
2/16/2022 0:00,46.2,72.4,48.3,6.3,0,2.8,4.93E+03,2.91E+03
2/16/2022 0:05,46.2,72.4,48.4,4,0,2.7,4.38E+03,3.24E+03
2/16/2022 0:10,46.2,72.4,48.3,5.3,0,2.7,3.57E+03,2.92E+03
2/16/2022 0:15,46.3,72.4,48.2,6.5,0,2.7,3.50E+03,2.69E+03
2/16/2022 0:20,46.9,72.4,48.2,8.1,0,3.1,3.35E+03,3.08E+03
2/16/2022 0:25,48.8,72.4,48.2,10,0,5.2,2.87E+03,4.34E+03
2/16/2022 0:30,50,72.4,48.2,10,0,8.7,2.97E+03,3.69E+03
2/16/2022 0:35,49.9,72.5,48.1,10,0,10.7,3.15E+03,3.60E+03
2/16/2022 0:40,49.2,72.5,48,10,0,11.3,3.22E+03,3.64E+03
2/16/2022 0:45,49.4,72.5,48.1,10,0,11.6,3.24E+03,3.73E+03
2/16/2022 0:50,51.5,72.6,48.1,10,0,11.6,3.35E+03,3.56E+03
2/16/2022 0:55,51.3,72.6,48.1,10,0,11.8,3.42E+03,3.62E+03
2/16/2022 1:00,48.4,72.7,48.1,10,0,11.6,3.35E+03,3.56E+03
2/16/2022 1:05,47.6,72.7,48.1,10,0,8.1,3.42E+03,2.96E+03
2/16/2022 1:10,47.6,72.7,48,10,0,3.4,3.77E+03,1.79E+03
2/16/2022 1:15,47.6,72.8,48,10,0,2.7,4.10E+03,2.21E+03
2/16/2022 1:20,48.4,72.7,48,10,0,2.7,3.91E+03,2.61E+03
2/16/2022 1:25,47.9,72.8,48,10,0,2.6,3.80E+03,2.59E+03
2/16/2022 1:30,47.7,72.7,48.1,10,0,2.6,3.77E+03,2.51E+03
2/16/2022 1:35,47.7,72.8,48,10,0,2.6,3.71E+03,2.59E+03
2/16/2022 1:40,47.7,72.7,48,10,0,2.6,3.64E+03,2.55E+03
2/16/2022 1:45,48.2,72.8,48,10,0,2.7,3.63E+03,2.65E+03
2/16/2022 1:50,49.9,72.8,47.9,10,0,3.7,3.33E+03,3.57E+03
2/16/2022 1:55,51.2,72.7,47.9,10,0,5.1,2.89E+03,3.66E+03
2/16/2022 2:00,51.2,72.8,47.8,10,0,8.1,3.16E+03,3.55E+03
2/16/2022 2:05,50.7,72.8,47.9,10,0,10.2,3.28E+03,3.43E+03
2/16/2022 2:10,50.3,72.8,48,10,0,11.3,3.34E+03,3.64E+03
2/16/2022 2:15,49.9,72.9,48.1,10,0,11.7,3.41E+03,3.59E+03
2/16/2022 2:20,49.9,72.9,48.2,10,0,11.7,3.47E+03,3.59E+03
2/16/2022 2:25,49.9,72.9,48.4,10,0,10.8,3.35E+03,3.32E+03
2/16/2022 2:30,50,73,48.5,10,0,6.7,3.38E+03,2.45E+03
2/16/2022 2:35,50.1,73,48.6,10,0,3.4,3.83E+03,1.79E+03
2/16/2022 2:40,50.1,73,48.8,10,0,2.7,4.05E+03,2.05E+03
2/16/2022 2:45,50.1,73,48.9,10,0,2.6,4.00E+03,2.36E+03
2/16/2022 2:50,50,73,49,10,0,2.6,3.73E+03,2.40E+03
2/16/2022 2:55,50,73,49.1,10,0,2.6,3.61E+03,2.40E+03
2/16/2022 3:00,49.9,72.9,49.1,10,0,2.6,3.60E+03,2.36E+03
2/16/2022 3:05,49.9,72.9,49.2,10,0,2.9,3.46E+03,2.63E+03
2/16/2022 3:10,49.9,72.9,49.2,10,0,5,3.06E+03,3.95E+03
2/16/2022 3:15,49.8,72.9,49.3,10,0,8.7,3.08E+03,3.31E+03
2/16/2022 3:20,49.8,72.9,49.3,10,0,10.8,3.30E+03,3.32E+03
2/16/2022 3:25,49.8,73,49.3,10,0,11.2,3.35E+03,3.28E+03
2/16/2022 3:30,49.8,73,49.3,10,0,11.5,3.40E+03,3.20E+03
2/16/2022 3:35,49.7,73,49.3,10,0,11.6,3.47E+03,3.39E+03
2/16/2022 3:40,49.6,73,49.3,10,0,11.6,3.53E+03,3.39E+03
