# measured, modeled
7.359303639051000573e+03,4.713884693062591396e+03
7.126719803112005138e+03,2.640093326891801098e+03
6.731766119442003401e+03,4.195941237292199730e+03
6.205161207882004419e+03,3.159186847153471263e+03
1.895777681616013297e+03,3.159385241826176753e+03
-2.984094498840006054e+03,2.640984505288169657e+03
-3.686234380919992418e+03,2.641095420026358170e+03
-3.861769351440008450e+03,1.085642732096304826e+03
-3.829587940177997552e+03,-1.506855671592840736e+03
-3.829587940177997552e+03,-4.697214394271615561e+02
-4.003660119276991281e+03,-1.506655804990204842e+03
-3.829587940178008466e+03,-4.099150511020726299e+03
-3.700862295129986705e+03,-2.024975893403148802e+03
-2.842203731002999120e+03,-3.580438436886796353e+03
3.850067020072021478e+03,-4.098867827858914097e+03
1.421833261211998797e+04,-3.580135996212110513e+03
8.925953250942000523e+03,-1.505792050426616925e+03
7.906387630504988010e+03,5.685613003095861586e+02
7.872743427822004378e+03,1.087364304535420388e+03
7.188157042794006884e+03,1.606169792627327752e+03
7.530450235307994262e+03,3.162016502783706528e+03
7.017010446537001371e+03,3.162307986384500055e+03
6.674717254023003079e+03,3.162596850002575593e+03
6.897061550014991553e+03,2.644363182815044183e+03
5.277751446968000892e+03,3.163128462373334969e+03
-1.553484489102011139e+03,3.163256841310057553e+03
-3.510699410399998669e+03,2.126337239973711803e+03
-3.861769351440008450e+03,2.644976738766323706e+03
-3.861769351440008450e+03,5.249431965456481208e+01
-4.003660119276991281e+03,-9.844384496131922333e+02
-4.003660119277024478e+03,-9.843375883587185626e+02
-4.177732298376006838e+03,-2.021278917758047101e+03
-3.861769351440008450e+03,-3.576745643685131654e+03
-3.145001555150000058e+03,-3.576656465545499486e+03
7.723538702880135816e+02,-4.095110877203570908e+03
1.532420292639598847e+04,-3.057866197983595157e+03
9.502293070816007457e+03,-2.020565162296526523e+03
7.635771217619998424e+03,-9.832588068131370846e+02
7.872743427822004378e+03,1.091096345566087848e+03
7.466087412783993386e+03,2.128418963496596461e+03
6.957035998275990096e+03,2.647227110507223188e+03
7.126719803112005138e+03,2.647516663299514221e+03
6.503570657765997566e+03,3.684844105878063147e+03
6.436282252399997560e+03,2.129569209824685913e+03
4.392762637263004763e+03,3.685358759928644304e+03
-2.984094498839994685e+03,2.648454694321377701e+03
-3.686234380920014701e+03,3.167093900923136516e+03
-4.037304321960013567e+03,2.130171548669922231e+03
-3.829587940177997552e+03,-9.808357789254603176e+02
-3.655515761078992455e+03,-4.622147261959657385e+02
-3.307371402881004997e+03,-3.573235208064757444e+03
-3.481443581980009640e+03,-2.017584482611725662e+03
-3.279578365882015987e+03,-3.573042225049965509e+03
-2.422382593176004320e+03,-3.572939873463314598e+03
4.724816289829991547e+03,-2.535799474952311812e+03
1.295448082437600351e+04,-4.609662667525231882e+03
9.174627792511997541e+03,-4.613164034221492784e+02
7.906387630504988010e+03,-4.610558523251337988e+02
7.635771217619998424e+03,1.613315111615986552e+03
7.188157042793995060e+03,1.613594332532147064e+03
7.017010446537001371e+03,1.095358941067417845e+03
7.017010446537001371e+03,4.206765236230256050e+03
6.503570657765997566e+03,2.132979443344726405e+03
6.674717254022992165e+03,4.207349361331884211e+03
5.169504881813998509e+03,2.652055838997432602e+03
-8.703608954950024099e+02,4.207757915068983493e+03
-2.808559528320012305e+03,1.615283684304941517e+03
-2.984094498839972402e+03,3.170965515722126838e+03
-3.307371402880993628e+03,5.996682338342937157e+01
-3.655515761078992455e+03,-4.584436560269915617e+02
-3.481443581979998726e+03,-9.768587006579828085e+02
-3.481443581979998726e+03,-3.050838520862737823e+03
-3.481443581979998726e+03,-2.532224753764252910e+03
-3.335164439880015834e+03,-4.087690883767742434e+03
-2.864145602318006695e+03,-2.532039845862690527e+03
0.000000000000000000e+00,-3.568974406304380409e+03
1.533883084060599322e+04,-2.531741168185195420e+03
9.338460431663992495e+03,-3.049986887698049486e+03
7.906387630504998015e+03,6.140647430745338653e+01
7.530450235308005176e+03,1.098729159545275934e+03
7.359303639050989659e+03,5.804936615390416819e+02
7.188157042794006884e+03,3.691899994699719173e+03
6.674717254023003079e+03,1.099593077246317080e+03
6.717138205232001383e+03,4.210999203355984719e+03
2.480894250016010574e+03,2.655689733184221950e+03
-2.281954616760019690e+03,3.174341807131535461e+03
-2.984094498840006054e+03,2.655941693856199436e+03
-3.335164439879993552e+03,2.137537774460473884e+03
-3.510699410399998669e+03,-4.549521588771922893e+02
-3.481443581979998726e+03,-1.491891025729324610e+03
-3.481443581979998726e+03,-9.732736596937374998e+02
-3.481443581979998726e+03,-2.528728194002374948e+03
-3.481443581979998726e+03,-3.047143615346254592e+03
-3.510699410399998669e+03,-3.047042771749011990e+03
-3.159629469359999803e+03,-2.528426105605722114e+03
-3.071861984100003156e+03,-3.046850620651535337e+03
-2.131287100396994447e+03,-3.565279691604508116e+03
-3.488757539084997916e+03,-3.046672757775930677e+03
9.408674419871977079e+03,-3.565092257391510429e+03
1.189541983557199637e+04,-3.564851619759383993e+03
8.683129875056005403e+03,-9.719823405729707702e+02
8.242829657334987132e+03,1.102372687067020024e+03
7.466087412784004300e+03,3.176736176772142244e+03
7.359303639051000573e+03,3.177022689700156661e+03
7.126719803111995134e+03,1.103227218000691209e+03
3.409766802351002752e+03,3.696077963530878606e+03
-1.930884675719998540e+03,4.214735391199049445e+03
-2.633024557799996273e+03,2.659291461692251232e+03
-2.984094498840006054e+03,3.696445952911813038e+03
-3.133299223782022182e+03,5.854393827487124327e+02
-3.307371402880993628e+03,-4.515008743755014962e+02
-3.133299223781988985e+03,-9.699281471010500582e+02
-3.133299223781999899e+03,-9.698397309879464956e+02
-3.106968978204022278e+03,-2.006795367226055077e+03
-3.106968978203989082e+03,-2.525234301173696167e+03
-3.133299223781999899e+03,-3.562189281946340998e+03
-2.959227044683017084e+03,-1.488024187820847374e+03
-2.808559528319990022e+03,-2.524975726795753417e+03
-2.714940877375989658e+03,-3.561933970881282221e+03
-2.311210445180005991e+03,-1.487778188443010549e+03
-1.786068325041002254e+03,-3.043261373699599062e+03
-3.020664284365000640e+03,-3.043192113399120444e+03
1.018102829016020678e+03,-1.487556674925709785e+03
1.504042139072198734e+04,-3.561439696953920247e+03
9.904560711590998835e+03,-4.500711002947973611e+02
8.411050670750002610e+03,1.624268390036560504e+03
8.314506436963994929e+03,2.143051717759962230e+03
7.422203670154011888e+03,3.180352215833115224e+03
5.242644452864001323e+03,3.699128898922191638e+03
-1.755349705199993650e+03,4.736333661422273508e+03
-2.457489587280013438e+03,3.699396907788518547e+03
-2.984094498839994685e+03,3.180972209202202976e+03
-3.159629469359988434e+03,1.625501732677236760e+03
-3.133299223781988985e+03,7.002258062365503122e+01
-3.481443581979998726e+03,5.886156272344131821e+02
-3.481443581979998726e+03,-2.003912939189478720e+03
-3.481443581979998726e+03,-4.482808607302812902e+02
-3.624797141238003860e+03,-1.485240230476455963e+03
-3.481443581979998726e+03,-2.003686490812009197e+03
-3.481443581979998726e+03,-2.003618415806926350e+03
-3.481443581979998726e+03,-3.040593978067699481e+03
-3.307371402880993628e+03,-1.484975776805831856e+03
-3.307371402881004997e+03,-3.040490775322346963e+03
-3.133299223781999899e+03,-2.521896077777559640e+03
-3.279578365881982791e+03,-3.558856902276057554e+03
-3.307371402881004997e+03,-1.484706032929522507e+03
-2.959227044683006170e+03,-2.003154563889705969e+03
-2.934359590526006286e+03,-3.040129634043275928e+03
-2.959227044683006170e+03,-2.003030351892281260e+03
-2.984094498840006054e+03,-3.040010150123542644e+03
-2.984094498839972402e+03,-2.521434557704464623e+03
-2.890475847895984771e+03,-3.558421171814758054e+03
-2.281954616760002864e+03,-3.558371435420569014e+03
-2.027428909506004857e+03,-2.521279862658613183e+03
-2.580364066643999649e+03,-3.039737945974643480e+03
-3.668680883867999000e+03,-2.002638572350139384e+03
-6.143723968200017680e+02,-2.521098070785290474e+03
1.750961330937001549e+04,-1.483893015171008301e+03
1.078077277277000758e+04,5.904183106392375748e+02
9.671976875651997034e+03,1.109180312375077619e+03
9.584209390391997658e+03,1.627944286832503849e+03
7.793752691088001484e+03,4.220794526083770506e+03
2.959227044683006170e+03,4.739551285431817632e+03
-1.930884675719987399e+03,4.221128317377701023e+03
-2.457489587279991156e+03,4.221196045082529054e+03
-2.808559528320012305e+03,3.184243804874232865e+03
-2.808559528319990022e+03,5.917265677250480849e+02
-2.959227044683006170e+03,7.328502977394852280e+01
-2.959227044683006170e+03,5.918791203686936342e+02
-2.785154865583990158e+03,-4.450874876540478908e+02
-2.959227044683006170e+03,-9.635461634735911503e+02
-2.959227044682983887e+03,-1.482000314645891649e+03
-2.785154865584012441e+03,-2.000454167024925709e+03
-2.611082686485007343e+03,-1.481873244869248992e+03
-2.611082686485007343e+03,-2.000330879097545449e+03
-2.611082686484996429e+03,-3.037311399708471981e+03
-2.611082686484996429e+03,-2.518736263908482215e+03
-2.611082686484996429e+03,-2.518680216794909938e+03
-2.611082686484996429e+03,-2.000106743554627883e+03
-2.785154865583990158e+03,-2.518574457543024437e+03
-2.785154865584012441e+03,-2.518524184453293401e+03
-2.785154865584001072e+03,-3.555511739313893941e+03
-2.457489587279991156e+03,-1.999896051619411082e+03
-2.369722102020006332e+03,-3.036877134294471489e+03
-1.884075350248000859e+03,-3.036822662837416829e+03
-2.948987504735999664e+03,-3.036769747635049953e+03
1.359225788393197763e+04,-3.036689458888763966e+03
1.371220678045400200e+04,-9.623987166792338712e+02
1.074420298724500935e+04,-9.621620015950165907e+02
9.841660680487995705e+03,2.667719593437976528e+03
9.755355986648992257e+03,3.186493257589313089e+03
8.264771528649991524e+03,5.260828216109524874e+03
1.579814734679999901e+03,4.224016944635873188e+03
-1.755349705199993650e+03,4.742632293174287952e+03
-2.457489587279991156e+03,3.705673812639313383e+03
-2.633024557799996273e+03,1.631679861510743649e+03
-2.808559528320012305e+03,5.947208499150358421e+02
-2.959227044683006170e+03,1.631835863706036207e+03
-2.959227044682994801e+03,-9.606913788172680597e+02
-2.959227044682983887e+03,-9.606281005779587758e+02
-2.934359590526006286e+03,-1.479092399383449447e+03
-2.934359590526006286e+03,-1.997558271534983987e+03
-2.808559528320012305e+03,-1.478954984809290636e+03
-2.501373329910007214e+03,-3.034439237001174661e+03
-2.156154554554004790e+03,-2.515850474790047429e+03
-1.786068325041001117e+03,-1.997262957795556758e+03
-3.946611253857991869e+03,-3.552754914173138786e+03
1.777876693083402279e+04,-1.997067308611405224e+03
1.227720839645299202e+04,-4.412743657155255619e+02
1.008302126495300035e+04,5.960094991055464106e+02
9.671976875651989758e+03,2.151815900254969165e+03
9.162925461143986468e+03,2.670586637728094047e+03
8.630469383900002867e+03,4.744926197934961237e+03
7.723538702880003257e+03,3.708143337785332278e+03
-1.053209823120007513e+03,5.782393291310193490e+03
-2.457489587279991156e+03,4.226926757116842964e+03
-2.808559528319990022e+03,3.708490131861527061e+03
-2.959227044683017084e+03,1.115969450027273297e+03
-3.133299223781999899e+03,5.975164037265539037e+02
-3.133299223782022182e+03,-4.394512187347403938e+02
-2.959227044683006170e+03,7.914981438200635466e+01
-2.959227044682994801e+03,-1.476326782843938872e+03
-2.959227044683006170e+03,-2.513289243692464424e+03
-3.133299223781999899e+03,-1.994695225809949306e+03
-2.984094498840006054e+03,-3.031663312290021622e+03
-2.340466273599999113e+03,-1.994556540171451843e+03
-2.738345540111999981e+03,-2.513035044604940595e+03
1.057159359956700428e+04,-3.549993774601198766e+03
1.374438819171600517e+04,-1.994217385516814829e+03
1.074420298724498753e+04,-1.475464090695961204e+03
9.841660680488006619e+03,2.154424030559182484e+03
8.653874046635983177e+03,2.154681527298847413e+03
8.484190241800011790e+03,4.747541524754785314e+03
8.557329812850000962e+03,3.710769816295551664e+03
7.975138827291985763e+03,3.711033606645883083e+03
4.454199876945008327e+03,4.748307342230424183e+03
-2.106419646240003658e+03,5.266916638661328761e+03
-2.808559528319990022e+03,2.674416088637969551e+03
-3.159629469359988434e+03,3.711551000415100134e+03
-2.959227044683017084e+03,-4.365099795454003129e+02
-3.106968978203989082e+03,1.119139104527250083e+03
-3.133299223781999899e+03,8.218855937720014992e+01
-3.133299223781999899e+03,-1.991807967613244500e+03
-3.133299223781988985e+03,-1.991733173414429530e+03
-3.159629469360022085e+03,-2.510182104779330530e+03
-3.029441032891004397e+03,-1.991595490336156672e+03
-2.545257072539993715e+03,-4.065607519117014817e+03
7.820082936666000023e+03,-2.509969868191649766e+03
