# measured, modeled
-3.159629469359988434e+03,2.810496034440412814e+02
-3.335164439880004920e+03,1.328653533126853858e+02
-3.481443581979998726e+03,-1.532913233863269653e+01
-3.481443581979998726e+03,-6.079809366703603928e+02
-3.481443581979998726e+03,-7.562309881434010777e+02
-3.481443581979998726e+03,-3.118966692256789202e+02
-3.481443581979998726e+03,-6.082670100418747552e+02
-3.307371402881004997e+03,-7.565097754087604471e+02
-3.481443581979998726e+03,-9.047614067995832556e+02
-3.481443581979998726e+03,-4.604315196729151580e+02
-3.307371402881004997e+03,-1.201257847564045960e+03
-3.307371402881015911e+03,-7.569559260577416353e+02
-3.481443581979998726e+03,-7.570634062608039585e+02
-3.510699410399998669e+03,-9.053174051626371011e+02
-3.335164439879998554e+03,-9.054329008765326989e+02
-2.567198943855005837e+03,-1.053695610345562955e+03
-2.567198943854999925e+03,-1.053820610429376075e+03
4.037304321960002653e+03,-6.095079286351373185e+02
1.580838688674699733e+04,-4.615371479726634902e+02
1.130445210148799561e+04,1.308606501601079231e+02
1.009326080489998458e+04,4.270052942442308108e+02
8.899623005364001074e+03,1.315765178076919028e+03
8.975688159256002109e+03,1.167555636318854340e+03
6.357291515665991028e+03,1.611934142264894717e+03
-1.930884675719987399e+03,8.712202648651044683e+02
-2.808559528319990022e+03,1.019377610454083310e+03
-3.159629469360022085e+03,4.268098023819521245e+02
-3.335164439880004920e+03,1.304952992550437898e+02
-3.481443581980009640e+03,-3.139876334412234087e+02
-3.481443581979998726e+03,-6.103535531464303858e+02
-3.481443581979998726e+03,-6.104446221751220492e+02
-3.481443581979998726e+03,-4.623940263392618135e+02
-3.481443581979998726e+03,-7.587782086358882907e+02
-3.655515761078981541e+03,-9.070344628003405205e+02
-3.655515761079003369e+03,-6.108557153842316438e+02
-3.510699410399998669e+03,-1.351689975427077798e+03
-3.168406217885994010e+03,-7.592450381890951121e+02
-2.548182655382003304e+03,-7.593473449621567397e+02
-2.365333727757009456e+03,-1.055750272755128435e+03
1.814153920324200590e+04,-7.596304264183966097e+02
1.234010842755600424e+04,-1.910474639942311370e+01
9.838735097646002032e+03,5.733271014248371102e+02
9.332609265980014243e+03,1.017654222441336287e+03
9.413062794134981232e+03,1.165750609033307228e+03
8.215036620336013584e+03,1.165680415405238818e+03
7.493880449783008771e+03,1.017458485134330431e+03
-5.266049115600037567e+02,1.461866987763894713e+03
-2.808559528320012305e+03,5.730259977856152318e+02
-3.510699410399998669e+03,7.211611227174407759e+02
-3.686234380919992418e+03,1.285721612592261920e+02
-3.829587940177986184e+03,-3.159107065876363549e+02
-3.655515761079003369e+03,-3.159806729855778258e+02
-3.481443581979998726e+03,-1.056790575946673016e+03
-3.655515761078992455e+03,-4.643241480873102773e+02
-3.655515761079014737e+03,-9.088557167230875393e+02
-3.686234380920003332e+03,-6.126815148645908948e+02
-3.218141126199997871e+03,-1.205373037238290181e+03
-2.927045633420999366e+03,-6.129220706413824473e+02
1.413056512685999769e+04,-1.057483210527104802e+03
1.347669736167299561e+04,-3.169743249136088821e+02
1.050576798562200020e+04,4.235817467456000145e+02
8.993241656307993253e+03,8.678937378709997574e+02
8.899623005364001074e+03,8.677927524870455045e+02
8.728476409107006475e+03,1.163989463925673363e+03
8.457859996221997790e+03,1.163913990392988808e+03
7.934180667503982477e+03,1.015691877016736953e+03
3.286892322986992895e+03,1.311933580369340007e+03
-2.984094498840006054e+03,1.163827492960526342e+03
-3.335164439879993552e+03,5.712676825835637828e+02
-3.510699410399998669e+03,-1.694867366469723038e+02
-3.686234380920014701e+03,1.267414705783818221e+02
-3.655515761078992455e+03,-3.177469467042245697e+02
-3.655515761078992455e+03,-7.622667174432018555e+02
-3.861769351439974798e+03,-7.623773745460133568e+02
-3.422931925139998384e+03,-9.106287840541956484e+02
-2.700312963165996734e+03,-9.107485656857710410e+02
5.757547033056000146e+03,-6.145777460406832233e+02
1.498776089956600845e+04,-6.147573148836575001e+02
1.041361212609900031e+04,4.220710504605459619e+02
9.083934724409999035e+03,8.663830472339213884e+02
8.653874046636005005e+03,2.736903253332117743e+02
8.386183216592986355e+03,1.162432424492299106e+03
7.635771217619998424e+03,1.014207668134794289e+03
8.285250608544003626e+03,1.014127466382741318e+03
6.531363694764998399e+03,1.310346443169127497e+03
2.129824308975987151e+03,1.014073173694896354e+03
-2.633024557799996273e+03,7.177933750703996338e+02
-3.335164439880004920e+03,2.733458179929033918e+02
-3.510699410399998669e+03,5.696122415993891082e+02
-3.655515761079003369e+03,-3.192879929892794735e+02
-3.655515761078992455e+03,-6.156628125382527514e+02
-3.481443581979998726e+03,-1.060208230518503115e+03
-3.481443581979998726e+03,-6.158979441631788632e+02
-3.686234380920003332e+03,-1.060422637938402886e+03
-3.440485422192013630e+03,-7.642645661645290147e+02
-2.662280386219990305e+03,-9.125280963229623694e+02
1.029512602099799551e+04,-7.645160282994393128e+02
1.307442972089800423e+04,-6.165763847138905476e+02
1.000549331963999612e+04,4.202474439084304549e+02
8.653874046635983177e+03,1.238145560767676301e+02
8.557329812850000962e+03,1.012543515482946646e+03
8.043890024078987153e+03,8.643021844816620387e+02
7.530450235308005176e+03,1.012346315918800883e+03
7.872743427821992555e+03,1.160400230334720391e+03
7.422203670153990060e+03,1.012167792513493850e+03
5.517649240012003247e+03,1.012087484756308982e+03
2.232219708446012646e+03,8.639380443270781598e+02
-2.984094498840006054e+03,8.639451831069179661e+02
-3.686234380920003332e+03,2.713610729595883981e+02
-3.655515761079014737e+03,-1.731188608838351968e+02
-3.829587940177986184e+03,-6.176321559212888133e+02
-4.003660119277024478e+03,-1.732959446482096268e+02
-3.829587940178019835e+03,-7.659659167253859096e+02
-3.668680883868008095e+03,-7.660866383952192109e+02
-2.580364066644007835e+03,-1.210649562346303583e+03
3.128910849519001658e+03,-7.663553525064692167e+02
1.437631408558799194e+04,-3.221026106837122143e+02
1.015762362742399455e+04,-4.704441839424094383e+02
8.242829657334998046e+03,7.145356865980882048e+02
7.872743427821981641e+03,7.144168963872310769e+02
8.043890024079008981e+03,5.661470882096734840e+02
7.530450235307994262e+03,1.010459000845489754e+03
6.957035998275990096e+03,1.010361901519487446e+03
7.249594282476007720e+03,8.621179667661803023e+02
6.730303328021000198e+03,1.010163909143894330e+03
4.489306871049005167e+03,1.010119800708994603e+03
-2.808559528320000936e+03,4.175401612029521061e+02
-3.510699410399998669e+03,7.138038806338374798e+02
-3.861769351439974798e+03,-2.694920939514334890e+01
-4.003660119277013564e+03,-3.233121521243821803e+02
-4.003660119277002195e+03,-4.715473014598363761e+02
-3.829587940178008466e+03,-7.679402524640536285e+02
-3.829587940178019835e+03,-7.680580044243795328e+02
-3.668680883868008095e+03,-9.163217756859054361e+02
-2.962152627524992567e+03,-1.212745505192116070e+03
1.130006372722499145e+04,-1.064766914677745945e+03
1.158530805431998851e+04,-1.761216700703067204e+02
8.430066959222986043e+03,1.199868664299150396e+02
8.144822632128001715e+03,4.161184663060646471e+02
7.872743427822004378e+03,1.196796629461497901e+02
7.188157042793995060e+03,1.304700447117758586e+03
7.359303639051000573e+03,7.120339764077442624e+02
7.126719803112005138e+03,1.156359598753924047e+03
6.731766119442003401e+03,8.599750411324722563e+02
6.205161207882004419e+03,8.598684727279952540e+02
1.895777681616013297e+03,7.116675605007139893e+02
-2.984094498840006054e+03,7.116540257355748054e+02
-3.686234380919992418e+03,2.672004170579984930e+02
-3.861769351440008450e+03,-4.735810464193091889e+02
-3.829587940177997552e+03,-1.773808706589238682e+02
-3.829587940177997552e+03,-4.737506721961705694e+02
-4.003660119276991281e+03,-1.214592952617723768e+03
-3.829587940178008466e+03,-6.221597827209493516e+02
-3.700862295129986705e+03,-1.066716405888571444e+03
-2.842203731002999120e+03,-1.215008679443924621e+03
3.850067020072021478e+03,-1.067014289196365098e+03
1.421833261211998797e+04,-4.746424032093338496e+02
8.925953250942000523e+03,1.177422588108696999e+02
7.906387630504988010e+03,2.657252154646240569e+02
7.872743427822004378e+03,4.137169607602015731e+02
7.188157042794006884e+03,8.580156417157945725e+02
7.530450235307994262e+03,8.579038091930367500e+02
7.017010446537001371e+03,8.577916849324279838e+02
6.674717254023003079e+03,7.095330752881102399e+02
6.897061550014991553e+03,8.575611299265465277e+02
5.277751446968000892e+03,8.574775812252260039e+02
-1.553484489102011139e+03,5.611732219359689680e+02
-3.510699410399998669e+03,7.092958851034248937e+02
-3.861769351440008450e+03,-3.146040203946147074e+01
-3.861769351440008450e+03,-3.278264485971172348e+02
-4.003660119276991281e+03,-3.279167077037949980e+02
-4.003660119277024478e+03,-6.243010578841299321e+02
-4.177732298376006838e+03,-1.068854726276792462e+03
-3.861769351440008450e+03,-1.068996131338959458e+03
-3.145001555150000058e+03,-1.217285834877835441e+03
7.723538702880135816e+02,-9.211272783738971839e+02
1.532420292639598847e+04,-6.250358353557977580e+02
9.502293070816007457e+03,-3.289559600500022611e+02
7.635771217619998424e+03,2.634412356445105843e+02
7.872743427822004378e+03,5.595834410153501040e+02
7.466087412783993386e+03,7.075989457518976451e+02
6.957035998275990096e+03,7.074758743742767138e+02
7.126719803112005138e+03,1.003649147379597821e+03
6.503570657765997566e+03,5.591055168238641500e+02
6.436282252399997560e+03,1.003420350732645375e+03
4.392762637263004763e+03,7.070609078108781205e+02
-2.984094498839994685e+03,8.551858816575712581e+02
-3.686234380920014701e+03,5.588864882672476142e+02
-4.037304321960013567e+03,-3.300261911385418898e+02
-3.829587940177997552e+03,-1.819680634571742814e+02
-3.655515761078992455e+03,-1.070933874960177036e+03
-3.307371402881004997e+03,-6.266319999931648681e+02
-3.481443581980009640e+03,-1.071185151737618753e+03
-3.279578365882015987e+03,-1.071332257673794629e+03
-2.422382593176004320e+03,-7.751858519407168160e+02
4.724816289829991547e+03,-1.367904612711222171e+03
1.295448082437600351e+04,-1.829629890871187854e+02
9.174627792511997541e+03,-1.831006167606832093e+02
7.906387630504988010e+03,4.093143383230142263e+02
7.635771217619998424e+03,4.091623538787596317e+02
7.188157042793995060e+03,2.608733716372140634e+02
7.017010446537001371e+03,1.149606807156724926e+03
7.017010446537001371e+03,5.569243013207230888e+02
6.503570657765997566e+03,1.149382432896328964e+03
6.674717254022992165e+03,7.048476156542468516e+02
5.169504881813998509e+03,1.149186560305542343e+03
-8.703608954950024099e+02,4.084506753415992648e+02
-2.808559528320012305e+03,8.528568511338729650e+02
-2.984094498839972402e+03,-3.603866561686647429e+01
-3.307371402880993628e+03,-1.842579517745195687e+02
-3.655515761078992455e+03,-3.324864960037106698e+02
-3.481443581979998726e+03,-9.251688024499466110e+02
-3.481443581979998726e+03,-7.771532793050537293e+02
-3.481443581979998726e+03,-1.221718699966458644e+03
-3.335164439880015834e+03,-7.774281315587824110e+02
-2.864145602318006695e+03,-1.073845480783760877e+03
0.000000000000000000e+00,-7.776991748580261401e+02
1.533883084060599322e+04,-9.260326530629537274e+02
9.338460431663992495e+03,-3.739015528126799381e+01
7.906387630504998015e+03,2.587270321031058415e+02
7.530450235308005176e+03,1.104218455324381409e+02
7.359303639050989659e+03,9.991431884388667868e+02
7.188157042794006884e+03,2.583003367400343677e+02
6.674717254023003079e+03,1.147032068824010594e+03
6.717138205232001383e+03,7.024978642812524186e+02
2.480894250016010574e+03,8.505506833021619286e+02
-2.281954616760019690e+03,7.023912843116665954e+02
-2.984094498840006054e+03,5.542292929359979325e+02
-3.335164439879993552e+03,-1.865351185573693442e+02
-3.510699410399998669e+03,-4.829085240527098790e+02
-3.481443581979998726e+03,-3.348588978779527565e+02
-3.481443581979998726e+03,-7.793900860848596039e+02
-3.481443581979998726e+03,-9.276630501147867562e+02
-3.481443581979998726e+03,-9.278013289150421770e+02
-3.510699410399998669e+03,-7.797899952457016752e+02
-3.159629469359999803e+03,-9.280610564289481772e+02
-3.071861984100003156e+03,-1.076341739945692325e+03
-2.131287100396994447e+03,-9.283354063859268308e+02
-3.488757539084997916e+03,-1.076612505476413389e+03
9.408674419871977079e+03,-1.076760477192616918e+03
1.189541983557199637e+04,-3.362579943553944304e+02
8.683129875056005403e+03,2.561344219549732202e+02
8.242829657334987132e+03,8.485728487334926058e+02
7.466087412784004300e+03,8.484619891816598738e+02
7.359303639051000573e+03,2.557602036493216815e+02
7.126719803111995134e+03,9.963480100819879226e+02
3.409766802351002752e+03,1.144417429135066413e+03
-1.930884675719998540e+03,6.999823540652864722e+02
-2.633024557799996273e+03,9.962687792481317501e+02
-2.984094498840006054e+03,1.073907048310758654e+02
-3.133299223782022182e+03,-1.889598948569579875e+02
-3.307371402880993628e+03,-3.371816757416401060e+02
-3.133299223781988985e+03,-3.372639452301737037e+02
-3.133299223781999899e+03,-6.336407218103788637e+02
-3.106968978204022278e+03,-7.818893260976135480e+02
-3.106968978203989082e+03,-1.078297116881836700e+03
-3.133299223781999899e+03,-4.858419524760384434e+02
-2.959227044683017084e+03,-7.822325468275744242e+02
-2.808559528319990022e+03,-1.078644190715270724e+03
-2.714940877375989658e+03,-4.861869936916345409e+02
-2.311210445180005991e+03,-9.307198552752023488e+02
-1.786068325041002254e+03,-9.308390692935247444e+02
-3.020664284365000640e+03,-4.865117442510943420e+02
1.018102829016020678e+03,-1.079191673613061994e+03
1.504042139072198734e+04,-1.905099161053609294e+02
9.904560711590998835e+03,4.019065603926360382e+02
8.411050670750002610e+03,5.499221983740728774e+02
8.314506436963994929e+03,8.460984787984045852e+02
7.422203670154011888e+03,9.941518633297712313e+02
5.242644452864001323e+03,1.290368940755166932e+03
-1.755349705199993650e+03,9.940754796039132088e+02
-2.457489587280013438e+03,8.459486934483702498e+02
-2.984094498839994685e+03,4.015175232439876254e+02
-3.159629469359988434e+03,-4.294472603082259354e+01
-3.133299223781988985e+03,1.051546083803214486e+02
-3.481443581979998726e+03,-6.356215353247583835e+02
-3.481443581979998726e+03,-1.912668438466212990e+02
-3.481443581979998726e+03,-4.876241377537184576e+02
-3.624797141238003860e+03,-6.358585435192907198e+02
-3.481443581979998726e+03,-6.359535137410266543e+02
-3.481443581979998726e+03,-9.323421191009476843e+02
-3.481443581979998726e+03,-4.880101619080305682e+02
-3.307371402880993628e+03,-9.325312093633467612e+02
-3.307371402881004997e+03,-7.844822842267541319e+02
-3.133299223781999899e+03,-1.080888274703263505e+03
-3.279578365881982791e+03,-4.884298054151813631e+02
-3.307371402881004997e+03,-6.366635844273824887e+02
-2.959227044683006170e+03,-9.330535321641567634e+02
-2.934359590526006286e+03,-6.368701476081437249e+02
-2.959227044683006170e+03,-9.332550983331243515e+02
-2.984094498840006054e+03,-7.852168861851944257e+02
-2.984094498839972402e+03,-1.081610783316709103e+03
-2.890475847895984771e+03,-1.081728599025391759e+03
-2.281954616760002864e+03,-7.855496101914018254e+02
-2.027428909506004857e+03,-9.337937310278887253e+02
-2.580364066643999649e+03,-6.376094175166982723e+02
-3.668680883867999000e+03,-7.858463373569804844e+02
-6.143723968200017680e+02,-4.896489434885800165e+02
1.750961330937001549e+04,1.027996900505475253e+02
1.078077277277000758e+04,2.508084894261648969e+02
9.671976875651997034e+03,3.988254186566594512e+02
9.584209390391997658e+03,1.139445922379120930e+03
7.793752691088001484e+03,1.287527077951109504e+03
2.959227044683006170e+03,1.139336369868375641e+03
-1.930884675719987399e+03,1.139372612418236031e+03
-2.457489587279991156e+03,8.431303060356518699e+02
-2.808559528320012305e+03,1.024081733260743334e+02
-2.808559528319990022e+03,-4.577635256425138266e+01
-2.959227044683006170e+03,1.023223230097654834e+02
-2.959227044683006170e+03,-1.940103396843813357e+02
-2.785154865583990158e+03,-3.422160351283986870e+02
-2.959227044683006170e+03,-4.904271398416668148e+02
-2.959227044682983887e+03,-6.386533250623430149e+02
-2.785154865584012441e+03,-4.905955740632107336e+02
-2.611082686485007343e+03,-6.388204483910180898e+02
-2.611082686485007343e+03,-9.352047653100274829e+02
-2.611082686484996429e+03,-7.871662314573974299e+02
-2.611082686484996429e+03,-7.872636435918320785e+02
-2.611082686484996429e+03,-6.392125549878154516e+02
-2.611082686484996429e+03,-7.874448654830766827e+02
-2.785154865583990158e+03,-7.875386142848735744e+02
-2.785154865584012441e+03,-1.083928311930875225e+03
-2.785154865584001072e+03,-6.396011243134373672e+02
-2.457489587279991156e+03,-9.359847988442778615e+02
-2.369722102020006332e+03,-9.360939876228758294e+02
-1.884075350248000859e+03,-9.362021326438667757e+02
-2.948987504735999664e+03,-9.363092468651262834e+02
1.359225788393197763e+04,-3.438411590949750121e+02
1.371220678045400200e+04,-3.440038233347431742e+02
1.074420298724500935e+04,6.928577606261491155e+02
9.841660680487995705e+03,8.409062246763828625e+02
9.755355986648992257e+03,1.433409189624665487e+03
8.264771528649991524e+03,1.137068407379352038e+03
1.579814734679999901e+03,1.285169975099525800e+03
-1.755349705199993650e+03,9.889216213918227822e+02
-2.457489587279991156e+03,3.963641437009983406e+02
-2.633024557799996273e+03,1.000531676427746959e+02
-2.808559528320012305e+03,3.963118535952207822e+02
-2.959227044683006170e+03,-3.444420450215138203e+02
-2.959227044682994801e+03,-3.445082358935475213e+02
-2.959227044682983887e+03,-4.927211150681305298e+02
-2.934359590526006286e+03,-6.409404268134398990e+02
-2.934359590526006286e+03,-4.928745945032933946e+02
-2.808559528320012305e+03,-9.374096428698122736e+02
-2.501373329910007214e+03,-7.893801419717082126e+02
-2.156154554554004790e+03,-6.413376489620020493e+02
-1.786068325041001117e+03,-1.085874803202617386e+03
-3.946611253857991869e+03,-6.415562323653236945e+02
1.777876693083402279e+04,-1.972445778828522975e+02
1.227720839645299202e+04,9.888829283798200720e+01
1.008302126495300035e+04,5.431876693577225979e+02
9.671976875651989758e+03,6.912247807920833793e+02
9.162925461143986468e+03,1.283717644232958719e+03
8.630469383900002867e+03,9.873619441480038859e+02
7.723538702880003257e+03,1.579877875882536273e+03
-1.053209823120007513e+03,1.135455590387703296e+03
-2.457489587279991156e+03,9.873482742455423704e+02
-2.808559528319990022e+03,2.466407280520660379e+02
-2.959227044683017084e+03,9.847111828182582371e+01
-3.133299223781999899e+03,-1.978546212134142479e+02
-3.133299223782022182e+03,-4.976280365496301528e+01
-2.959227044683006170e+03,-4.942597064961969409e+02
-2.959227044682994801e+03,-7.906428693641037171e+02
-2.959227044683006170e+03,-6.426031064580736256e+02
-3.133299223781999899e+03,-9.389961315163898234e+02
-2.984094498840006054e+03,-6.428167979208562883e+02
-2.340466273599999113e+03,-7.910579405175537886e+02
-2.738345540111999981e+03,-1.087440551917396533e+03
1.057159359956700428e+04,-6.431312008188315303e+02
1.374438819171600517e+04,-4.951723852831125328e+02
1.074420298724498753e+04,5.416786459992954406e+02
9.841660680488006619e+03,5.415629520095326370e+02
8.653874046635983177e+03,1.282188508560323726e+03
8.484190241800011790e+03,9.858317334351197587e+02
8.557329812850000962e+03,9.857480261078526382e+02
7.975138827291985763e+03,1.281961684462907442e+03
4.454199876945008327e+03,1.430068917937818696e+03
-2.106419646240003658e+03,6.893924630854179441e+02
-2.808559528319990022e+03,9.856911940640953844e+02
-3.159629469359988434e+03,-1.994708169664135653e+02
-2.959227044683017084e+03,2.449059444152429137e+02
-3.106968978203989082e+03,-5.142526213738921115e+01
-3.133299223781999899e+03,-6.440728278255404575e+02
-3.133299223781999899e+03,-6.441708722188183174e+02
-3.133299223781988985e+03,-7.924152054653416144e+02
-3.159629469360022085e+03,-6.443721133562120258e+02
-3.029441032891004397e+03,-1.237056623441726742e+03
-2.545257072539993715e+03,-7.927490589633338232e+02
