Timestamp,LL1_LL_SpcTemp,LL1_LL_SpcHumid,RadPanelNorthOvrd,RadPnlCentralOvrd,RadPnlSouthOvrd,Average_valve,RadPnlHtVlvOvrd,RadPnlCoolVlvOvrd,LL1_LL_SpcSetpt,LL1_SA_Temp,AC_P_8Global_OA_RH___,LL1_fac_FacSpaceTemp,OA_Temp,OperationStatus,RadPnlLpFlow_gal_min_,PCBCoolingCapacity_kW_,RadPnlSupWtrTemp__F_,RadPnlRetWtrTemp__F_,RadPnl_Pmp_VFD_OUTPUTSPEED_rpm_,RadPnl_Pmp_VFD_OUTPUTVOLT_V_,RadPnlLpPress_psi_,AC_P_8Duct_OA_Temp,return_supply_F_DuringCooling,return_supply_F_,CoolingCapacityOnlyWhenSupplyWaterTemperature_SpaceTemperature_
2/5/2021 11:00,72.93333333,12.15833333,88.15833333,88.08333333,88.08333333,88.10833333,0,0,24.33333333,53.9,72.59166667,32.30833333,28.23333333,8.925,8.925,0.991886933,79.775,80.53333333,330,43,0.766666667,28.23333333,0,0.758333333,0
2/5/2021 12:00,73.00833333,12.01666667,80.125,77.70833333,80.20833333,79.34722222,0,4.333333333,24.33333333,54.53333333,70.01666667,38.35833333,29.08333333,8.641666667,8.641666667,0.9196432,79.53333333,80.25833333,427.4583333,59.625,1.1,29.08333333,0,0.725,0
2/5/2021 13:00,72.78333333,11.24166667,60.70833333,30.70833333,60.53333333,50.65,2.925,16.35833333,24.33333333,54.01666667,67.35833333,50.41666667,27.64166667,16.325,16.325,-9.7777988,90.30833333,88.61666667,1053,224.3333333,8.65,27.64166667,1.516666667,-1.691666667,2.311311333
2/5/2021 14:00,72.86666667,11.15833333,76.60833333,46.625,76.625,66.61944444,0.6,32.73333333,24.33333333,53.825,64.19166667,56.875,28.85,27.59166667,27.59166667,-2.521208667,82.90833333,81.14166667,1120.416667,275.9583333,8.483333333,28.85,2.683333333,-1.766666667,9.913377833
2/5/2021 15:00,73.16666667,11.225,72.7,42.71666667,72.71666667,62.71111111,0.525,39.075,24.33333333,54.84166667,60.725,53.95833333,30.95,24.7,24.7,0.753189733,83.95833333,83.50833333,1242.458333,303.0833333,8.85,30.95,1.25,-0.45,5.5768013
2/5/2021 16:00,73.35,11.60833333,76.56666667,46.56666667,76.56666667,66.56666667,0.591666667,36.25833333,24.33333333,54.875,62.55,47.40833333,31.43333333,26.91666667,26.91666667,4.196482267,85.56666667,87.08333333,1133.541667,282.1666667,8.666666667,31.43333333,1.608333333,1.516666667,7.321877967
2/5/2021 17:00,73.24166667,11.54166667,77.4,47.40833333,77.40833333,67.40555556,0.091666667,34.225,24.33333333,54.80833333,65.68333333,45.01666667,30.06666667,26.60833333,26.60833333,-3.3637268,95.13333333,94.33333333,1397,343.7916667,8.283333333,30.06666667,2.783333333,-0.8,10.18038677
2/5/2021 18:00,72.85833333,11.2,72.875,42.725,72.725,62.775,0.041666667,24,24.33333333,53.76666667,70.325,45.6,26.875,24.73333333,24.73333333,-6.448973533,96.325,94.75833333,1061.416667,259,8.691666667,26.875,1.083333333,-1.566666667,4.380264467
2/5/2021 19:00,72.68333333,10.875,75.64166667,45.525,75.575,65.58055556,0.475,18.56666667,24.33333333,53.84166667,74.3,42.13333333,25.35,27.46666667,27.46666667,-14.6198374,94.48333333,88.71666667,1146.416667,288.2083333,8.608333333,25.35,0.475,-5.766666667,2.3122876
2/5/2021 20:00,72.95,10.15,72.76666667,42.76666667,72.575,62.70277778,0.741666667,35.15,24.33333333,54.09166667,73.63333333,39.18333333,24.075,24.25833333,24.25833333,0.178168667,85.2,85.05833333,1052.083333,244.0833333,9.066666667,24.075,1.425,-0.141666667,5.891403233
2/5/2021 21:00,73.325,9.841666667,74.125,44.35833333,74.35833333,64.28055556,0,45.35,24.33333333,55.5,73.54166667,37.19166667,24.46666667,26.45833333,26.45833333,5.006173433,85.125,88.16666667,1321.541667,327.5,8.233333333,24.46666667,2.583333333,3.041666667,9.009232867
2/5/2021 22:00,72.89166667,9.591666667,74.83333333,44.59166667,74.59166667,64.67222222,0.125,9.65,24.33333333,54.29166667,76.13333333,33.75,21.74166667,7.916666667,7.916666667,1.0646188,78.375,79.35833333,456.125,69.29166667,2.166666667,21.74166667,0,0.983333333,0
2/5/2021 23:00,72.44166667,9.091666667,73.60833333,43.41666667,73.41666667,63.48055556,0.725,10.11666667,24.33333333,54.075,75.64166667,33.14166667,21.1,7.575,7.575,0.355727167,79.30833333,79.08333333,479.6666667,76.08333333,3.091666667,21.1,0.633333333,-0.225,0.732688133
2/6/2021 0:00,72.625,8.591666667,61.54166667,31.54166667,61.54166667,51.54166667,0.9,21.71666667,24.33333333,54.43333333,72.41666667,32.7,20.225,7.266666667,7.266666667,0.332296767,78.325,78.025,549.7083333,87,4.75,20.225,1.391666667,-0.3,1.389227467
2/6/2021 1:00,72.925,7.758333333,64.55,34.55,64.55,54.55,0.716666667,20.5,24.33333333,53.85833333,69.18333333,33.03333333,18.65833333,7.666666667,7.666666667,-0.2079448,78.95,78.33333333,525.875,83.08333333,4.833333333,18.65833333,0,-0.616666667,0
2/6/2021 2:00,72.8,7.866666667,89.35,68.36666667,89.15,82.28888889,0,0,24.33333333,54.425,71.18333333,31.45,18.19166667,8.8,8.8,0.9676023,79.31666667,80.06666667,293.3333333,38.33333333,0.783333333,18.19166667,0,0.75,0
2/6/2021 3:00,72.78333333,7.416666667,88.60833333,74.59166667,88.60833333,83.93611111,0,0,24.33333333,53.44166667,73.575,29.275,16.36666667,8.833333333,8.833333333,0.951982033,79.58333333,80.31666667,403.5,52.58333333,0.816666667,16.36666667,0,0.733333333,0
2/6/2021 4:00,72.775,7.175,85.95,78.83333333,86.025,83.60277778,0,0,24.33333333,53.86666667,76.54166667,25.38333333,15.825,8.891666667,8.891666667,0.9679684,79.66666667,80.40833333,330,43.04166667,0.8,15.825,0,0.741666667,0
2/6/2021 5:00,72.925,7.141666667,86.69166667,86.80833333,86.80833333,86.76944444,0,0,24.33333333,53.55833333,78.01666667,22.525,15.48333333,9.008333333,9.008333333,0.9460024,80,80.71666667,366.6666667,47.95833333,0.741666667,15.48333333,0,0.716666667,0
2/6/2021 6:00,73.03333333,7.158333333,87.88333333,87.88333333,87.88333333,87.88333333,0,0,24.33333333,53.79166667,79.25,21.675,15.09166667,9.025,9.025,0.9035348,80.31666667,81,330,43.375,0.775,15.09166667,0,0.683333333,0
2/6/2021 7:00,72.95,7.108333333,92.54166667,92.54166667,92.54166667,92.54166667,0,0,24.33333333,53.48333333,80.25833333,21.04166667,14.425,9.05,9.05,0.950273567,80.225,80.94166667,366.6666667,43.20833333,0.741666667,14.425,0,0.716666667,0
2/6/2021 8:00,72.78333333,7.083333333,92.64166667,92.51666667,92.51666667,92.55833333,0,0,24.33333333,53.825,80.73333333,23.95,15.10833333,9.041666667,9.041666667,0.938558367,79.95,80.65833333,366.6666667,52.625,0.758333333,15.10833333,0,0.708333333,0
2/6/2021 9:00,72.96666667,7.066666667,84.03333333,83.2,84.03333333,83.75555556,0,0.6,24.33333333,53.55,71.94166667,34.55833333,18.19166667,8.9,8.9,0.968944667,79.76666667,80.50833333,330,43.08333333,0.8,18.19166667,0,0.741666667,0
2/6/2021 10:00,72.64166667,7.308333333,63.66666667,33.66666667,63.63333333,53.65555556,3.55,18.23333333,24.33333333,53.46666667,65.21666667,49.95,19.96666667,18.15833333,18.15833333,1.3959393,75.49166667,76.15833333,1197.083333,262.7916667,8.591666667,19.96666667,1.35,0.666666667,2.1987966
2/6/2021 11:00,72.98333333,6.675,64.11666667,34.11666667,64.11666667,54.11666667,5.791666667,22.55833333,24.33333333,54.725,50.96666667,69.275,23.4,19.59166667,19.59166667,2.418334567,73.78333333,74.21666667,1026.75,232.5416667,9.833333333,23.4,1.941666667,0.433333333,5.0697528
2/6/2021 12:00,73.3,6.375,70.41666667,40.51666667,70.51666667,60.48333333,5.433333333,20.86666667,24.33333333,54,48.29166667,88.9,22.93333333,23.94166667,23.94166667,6.0234433,71.71666667,72.51666667,1193.875,280.7916667,9.233333333,22.93333333,1.983333333,0.8,6.9163612
2/6/2021 13:00,73.26666667,6.658333333,72.51666667,42.51666667,72.51666667,62.51666667,1.566666667,20.25833333,24.33333333,54.825,48.79166667,100.1083333,24.99166667,24.18333333,24.18333333,6.171591767,73.15,75.06666667,1228.25,295.2916667,9.066666667,24.99166667,1.525,1.916666667,5.602672367
2/6/2021 14:00,72.95833333,7.291666667,66.56666667,36.69166667,66.69166667,56.65,7.541666667,7.225,24.33333333,53.91666667,50.45833333,102.175,25.05833333,21.41666667,21.41666667,3.438899333,74.075,74.38333333,933.8333333,220.9166667,9.458333333,25.05833333,2.125,0.308333333,5.1847082
2/6/2021 15:00,72.79166667,7.8,69.39166667,39.39166667,69.30833333,59.36388889,9.933333333,3.075,24.33333333,53.79166667,51.74166667,93.70833333,25.50833333,22.96666667,22.96666667,2.029170267,74.15833333,74.40833333,955.3333333,230.8333333,9.183333333,25.50833333,1.766666667,0.25,3.803656967
2/6/2021 16:00,72.74166667,7.675,72.91666667,42.8,72.8,62.83888889,12.25,0.891666667,24.33333333,53.80833333,52.15,76.03333333,24.41666667,24.125,24.125,1.6064468,73.73333333,73.35833333,1324.333333,310.125,8.716666667,24.41666667,1.283333333,-0.375,4.153892633
2/6/2021 17:00,72.84166667,7.608333333,65.54166667,35.54166667,65.54166667,55.54166667,13.275,2.525,24.33333333,54.80833333,55.4,62.80833333,25.2,19.54166667,19.54166667,2.799810767,73.03333333,74.39166667,1264.125,282.7916667,9.45,25.2,2.483333333,1.358333333,4.9342958
2/6/2021 18:00,72.93333333,8.141666667,62.9,32.71666667,62.71666667,52.77777778,9.366666667,3.508333333,24.33333333,54.09166667,62.03333333,49.86666667,23.54166667,18.06666667,18.06666667,2.981274333,74.00833333,75.53333333,1267.416667,287.2083333,9.05,23.54166667,2.341666667,1.525,3.172744633
2/6/2021 19:00,72.96666667,8.25,79.925,53.49166667,80.06666667,71.16111111,4.266666667,4.041666667,24.33333333,54.30833333,61.43333333,45.55,23.13333333,26.19166667,26.19166667,3.618044267,75.86666667,77.54166667,1225.666667,297.625,6.725,23.13333333,1.333333333,1.675,1.471722
2/6/2021 20:00,72.475,8.8,78.9,49.18333333,78.80833333,68.96388889,4.016666667,0.941666667,24.33333333,55.46666667,76.33333333,42.14166667,24.45,25.70833333,25.70833333,-1.808778067,82.39166667,80.8,1240.791667,304,6.95,24.45,0.041666667,-1.591666667,0.048203167
2/6/2021 21:00,72.40833333,9.766666667,67.275,38.8,66.96666667,57.68055556,9.066666667,6.416666667,24.33333333,53.68333333,86.86666667,39.93333333,20.25833333,18.66666667,18.66666667,1.248278967,75.95833333,76.45833333,1084.041667,235.125,8.3,20.25833333,1.508333333,0.5,1.658555033
2/6/2021 22:00,72.88333333,9.383333333,65.55833333,39.63333333,65.48333333,56.89166667,8.533333333,3.783333333,24.33333333,53.88333333,85.96666667,38.58333333,18.80833333,19.175,19.175,1.971936633,77.1,77.60833333,1233.083333,273.75,7.95,18.80833333,1.9,0.508333333,1.825618667
2/6/2021 23:00,72.975,8.683333333,85.30833333,61.08333333,85.29166667,77.22777778,0,0,24.33333333,53.79166667,80.41666667,37.05833333,17.325,31.30833333,31.30833333,2.4506734,81.375,81.91666667,1172.458333,300.25,6.425,17.325,0,0.541666667,0
2/7/2021 0:00,72.925,8.05,86.925,64.3,86.825,79.35,0.041666667,0,24.33333333,54.40833333,83,35.00833333,16.41666667,32.21666667,32.21666667,2.869247733,81.45833333,82.06666667,1461.458333,373.2083333,5.991666667,16.41666667,0,0.608333333,0
2/7/2021 1:00,72.89166667,7.741666667,86.68333333,65.16666667,86.68333333,79.51111111,0.016666667,0,24.33333333,55.15833333,81.99166667,32.55833333,14.75833333,32.00833333,32.00833333,2.892678133,81.49166667,82.10833333,1464.125,374.125,6.233333333,14.75833333,0,0.616666667,0
2/7/2021 2:00,72.88333333,6.625,83.85,63.95,83.75833333,77.18611111,0,0,24.33333333,53.775,81.69166667,30.35833333,10.7,31.20833333,31.20833333,2.6996214,81.56666667,82.15833333,1166.25,297,6.766666667,10.7,0,0.591666667,0
2/7/2021 3:00,72.94166667,6,83.55,67,83.55,78.03333334,0,0,24.33333333,53.775,79.86666667,28.35833333,9.425,32.21666667,32.21666667,2.908054333,81.8,82.41666667,1323.833333,339.9166667,6.366666667,9.425,0,0.616666667,0
2/7/2021 4:00,73.03333333,5.558333333,83.94166667,74.875,83.90833333,80.90833333,0,0,24.33333333,53.58333333,78.65,26.375,7.925,33.45,33.45,3.0657214,82.11666667,82.74166667,1333.666667,345,5.45,7.925,0,0.625,0
2/7/2021 5:00,73.025,5.225,86.89166667,85.53333333,86.89166667,86.43888889,0,0,24.33333333,53.73333333,78.1,24.33333333,6.091666667,34.4,34.4,3.064257,82.23333333,82.84166667,1481.666667,383.3333333,4.558333333,6.091666667,0,0.608333333,0
2/7/2021 6:00,72.975,4.916666667,90.16666667,90.03333333,90.16666667,90.12222222,0,0,24.33333333,53.30833333,75.35,22.675,4.733333333,34.78333333,34.78333333,2.969681167,82.225,82.80833333,1037.166667,268.3333333,4.4,4.733333333,0,0.583333333,0
2/7/2021 7:00,72.8,4.6,92.4,92.4,92.4,92.4,0,0,24.33333333,54.89166667,72.08333333,21.33333333,4.95,34.73333333,34.73333333,3.1356465,82.01666667,82.63333333,1333.5,345,4.341666667,4.95,0,0.616666667,0
2/7/2021 8:00,72.84166667,4.025,88.61666667,88.61666667,88.61666667,88.61666667,0,0,24.33333333,54.225,72.61666667,25.2,4.325,34.475,34.475,2.9855455,82.01666667,82.60833333,1333.458333,345,4.475,4.325,0,0.591666667,0
2/7/2021 9:00,73.075,3.958333333,78.15833333,78.15833333,78.15833333,78.15833333,0,0,24.33333333,54.81666667,67.31666667,40.85833333,5.766666667,33.63333333,33.63333333,2.993477667,81.88333333,82.49166667,1333.583333,345,5.283333333,5.766666667,0,0.608333333,0
2/7/2021 10:00,72.86666667,3.575,63.775,34.60833333,63.775,54.05277778,8.333333333,4.325,24.33333333,53.375,62.99166667,59.7,5.358333333,19.3,19.3,-10.91173253,89.50833333,85.925,1114.458333,244.875,9.441666667,5.358333333,2.083333333,-3.583333333,3.8960362
2/7/2021 11:00,73.25833333,3.6,79.08333333,50.075,79.08333333,69.41388889,0,49.91666667,24.33333333,54.56666667,60.60833333,74.74166667,6.358333333,24.91666667,24.91666667,12.22383493,73.73333333,77.975,1022.875,249.625,6.1,6.358333333,2.941666667,4.241666667,11.24598183
2/7/2021 12:00,73.38333333,3.375,72.2,42.00833333,72.00833333,62.07222222,0.183333333,42.2,24.33333333,53.575,56.4,87.775,7.166666667,21.24166667,21.24166667,5.277087433,73.29166667,75.05833333,956.5,220.625,5.783333333,7.166666667,1.566666667,1.766666667,5.371175133
2/7/2021 13:00,73.14166667,3.4,64.78333333,34.78333333,64.78333333,54.78333333,0.008333333,27.425,24.33333333,53.35833333,49.825,96.225,9.483333333,13.71666667,13.71666667,3.0950094,74.775,76.06666667,783.5416667,158.9583333,4.791666667,9.483333333,0.941666667,1.291666667,3.081341667
2/7/2021 14:00,72.81666667,3.516666667,65.23333333,35.20833333,65.26666667,55.23611111,0.333333333,23.75,24.33333333,53.68333333,47.275,97.05833333,11.55,14.15,14.15,2.113251233,75.13333333,76.25833333,741.7083333,150,4.533333333,11.55,0.883333333,1.125,2.208437233
2/7/2021 15:00,72.88333333,3.666666667,68.175,38.175,68.175,58.175,0.725,33.95,24.33333333,54.80833333,45.39166667,81,13.19166667,23.16666667,23.16666667,-13.36655507,92.06666667,86.03333333,1331.583333,312.875,9.933333333,13.19166667,0.825,-6.033333333,3.448662
2/7/2021 16:00,73.1,3.641666667,79.525,49.9,79.66666667,69.69722222,0.308333333,44.50833333,24.33333333,53.73333333,50.01666667,61.98333333,10.875,26.85833333,26.85833333,-3.1056263,86.325,84.25,1258.208333,310.25,7.916666667,10.875,2.266666667,-2.075,9.2096116
2/7/2021 17:00,73.29166667,3.75,75.8,45.76666667,75.76666667,65.77777778,1.058333333,43.425,24.33333333,53.45,55.825,50.65,9.441666667,26.55,26.55,3.5094346,87.86666667,88.28333333,1148,276.5833333,8.008333333,9.441666667,2.133333333,0.416666667,9.229991167
2/7/2021 18:00,73.16666667,4.016666667,77.43333333,47.43333333,77.43333333,67.43333333,0.05,37.18333333,24.33333333,54.66666667,59.525,42.03333333,10.23333333,27.675,27.675,-2.5821033,95.85833333,97.00833333,1351.125,324.4583333,8.4,10.23333333,2.15,1.15,8.1936841
2/7/2021 19:00,72.51666667,4.425,80.98333333,51.075,81.09166667,71.05,0,6.625,24.33333333,54.29166667,66.13333333,35.525,10.81666667,10.55,10.55,1.141743867,78.06666667,78.56666667,471.9166667,78.25,2.366666667,10.81666667,0.175,0.5,0.7867489
2/7/2021 20:00,72.80833333,4.833333333,80,50.08333333,79.88333333,69.98888889,0,0,24.33333333,54.43333333,71.81666667,30.125,10.675,8.058333333,8.058333333,0.806396267,80.48333333,81.15833333,330,43.04166667,0.925,10.675,0,0.675,0
2/7/2021 21:00,72.96666667,5.075,84.14166667,54.775,84.11666667,74.34444444,0,0,24.33333333,54.53333333,73.65833333,27.08333333,11.075,8.541666667,8.541666667,0.859480767,80.65,81.33333333,403.0833333,52.70833333,0.833333333,11.075,0,0.683333333,0
2/7/2021 22:00,73.05833333,5.05,85.5,65.55,85.46666667,78.83888889,0,0,24.33333333,53.25,72.55833333,26.29166667,9.741666667,8.866666667,8.866666667,0.868267167,80.63333333,81.3,365.8333333,47.91666667,0.783333333,9.741666667,0,0.666666667,0
2/7/2021 23:00,73.00833333,5.175,90.6,84.5,90.825,88.64166667,0,0,24.33333333,53.90833333,72.91666667,25.19166667,9.891666667,9.075,9.075,0.886572167,80.5,81.16666667,365.8333333,47.83333333,0.741666667,9.891666667,0,0.666666667,0
2/8/2021 0:00,72.69166667,5.2,93.64166667,92.25833333,93.64166667,93.18055556,0,0,24.33333333,53.375,72.875,23.98333333,10.075,9.125,9.125,0.936239733,79.99166667,80.69166667,293.25,38.20833333,0.725,10.075,0,0.7,0
2/8/2021 1:00,72.79166667,5.266666667,89.46666667,89.45,89.45,89.45555556,0,0,24.33333333,54.60833333,74.54166667,23.625,11.83333333,9.083333333,9.083333333,0.898531433,80.19166667,80.86666667,293.3333333,38.45833333,0.758333333,11.83333333,0,0.675,0
2/8/2021 2:00,72.90833333,5.416666667,87.65833333,87.65833333,87.65833333,87.65833333,0,0,24.33333333,53.975,75.875,23.425,10.30833333,9.083333333,9.083333333,0.931846533,80.33333333,81.03333333,366.6666667,47.79166667,0.716666667,10.30833333,0,0.7,0
2/8/2021 3:00,73.06666667,5.566666667,88.13333333,88.13333333,88.13333333,88.13333333,0,0,24.33333333,53.375,76.525,23.175,10.6,9.091666667,9.091666667,0.887914533,80.64166667,81.30833333,366.6666667,47.95833333,0.741666667,10.6,0,0.666666667,0
2/8/2021 4:00,72.81666667,5.775,94.56666667,94.56666667,94.56666667,94.56666667,0,0,24.33333333,53.85,76.65833333,23.26666667,10.85833333,9.15,9.15,0.982490367,80.275,81.00833333,366.6666667,47.83333333,0.741666667,10.85833333,0,0.733333333,0
2/8/2021 5:00,72.66666667,5.725,92.98333333,92.98333333,93.025,92.99722222,0,0,24.33333333,53.36666667,75.45833333,22.84166667,11.46666667,9.125,9.125,0.913663567,80,80.68333333,330,43.04166667,0.758333333,11.46666667,0,0.683333333,0
2/8/2021 6:00,72.84166667,5.916666667,88.73333333,88.73333333,88.825,88.76388889,0,0,24.33333333,54.71666667,75.89166667,22.75833333,13.24166667,9.116666667,9.116666667,0.9240364,80.38333333,81.075,366.6666667,47.83333333,0.75,13.24166667,0,0.691666667,0
2/8/2021 7:00,73.04166667,6.025,88.68333333,88.68333333,88.68333333,88.68333333,0,0,24.33333333,54.5,77.49166667,22.9,13.43333333,9.133333333,9.133333333,0.914273733,80.7,81.38333333,366.6666667,48,0.783333333,13.43333333,0,0.683333333,0
2/8/2021 8:00,72.86666667,6.275,94.1,94.1,94.1,94.1,0,0,24.33333333,53.66666667,77.475,24.15,12.925,9.125,9.125,0.924646567,80.41666667,81.10833333,293.3333333,38.20833333,0.725,12.925,0,0.691666667,0
2/8/2021 9:00,72.58333333,6.466666667,94.08333333,94.13333333,94.13333333,94.11666667,0,0,24.33333333,53.73333333,73.25833333,25.99166667,15.33333333,9.108333333,9.108333333,0.978463267,79.84166667,80.575,366.5833333,48.08333333,0.733333333,15.33333333,0,0.733333333,0
2/8/2021 10:00,72.81666667,6.866666667,88.56666667,88.475,88.475,88.50555556,0,0,24.33333333,53.56666667,69.29166667,28.85,17.275,9.091666667,9.091666667,0.943927833,80.13333333,80.84166667,330,43.08333333,0.733333333,17.275,0,0.708333333,0
2/8/2021 11:00,73,7.15,87.05,87.05,87.05,87.05,0,0,24.33333333,54.80833333,68.65,31.65833333,19.48333333,9.041666667,9.041666667,0.9276974,80.23333333,80.93333333,330,43.125,0.775,19.48333333,0,0.7,0
2/8/2021 12:00,73.1,7.458333333,86.775,86.775,86.78333333,86.77777778,0,0,24.33333333,54.74166667,67.875,33.89166667,20.38333333,9.033333333,9.033333333,0.949053233,80.30833333,81.025,366.5833333,48.25,0.783333333,20.38333333,0,0.716666667,0
2/8/2021 13:00,72.875,7.85,91.625,91.625,91.625,91.625,0,0,24.33333333,53.40833333,66.24166667,36.09166667,20.7,9.091666667,9.091666667,0.9657718,79.675,80.4,403.3333333,52.79166667,0.75,20.7,0,0.725,0
2/8/2021 14:00,72.76666667,8.341666667,90.45833333,90.39166667,90.40833333,90.41944445,0,0,24.33333333,53.93333333,65.68333333,36.43333333,22.54166667,9.1,9.1,1.0119004,79.41666667,80.175,330,43.33333333,0.758333333,22.54166667,0,0.758333333,0
2/8/2021 15:00,72.84166667,8.8,87.61666667,87.61666667,87.61666667,87.61666667,0,0,24.33333333,54.80833333,67.08333333,35.75,24.64166667,9.108333333,9.108333333,0.967724333,79.6,80.325,330,43.04166667,0.733333333,24.64166667,0,0.725,0
2/8/2021 16:00,72.94166667,9.1,84.65,84.65,84.675,84.65833333,0,0,24.33333333,53.925,70.53333333,36.24166667,22.8,9.041666667,9.041666667,0.894626367,79.65833333,80.33333333,366.6666667,47.875,0.758333333,22.8,0,0.675,0
2/8/2021 17:00,73.03333333,9.133333333,86.48333333,86.48333333,86.375,86.44722222,0,0,24.33333333,54.95833333,73.4,35.68333333,23.30833333,9.091666667,9.091666667,0.954910833,79.85,80.56666667,293.3333333,38.41666667,0.766666667,23.30833333,0,0.716666667,0
2/8/2021 18:00,72.975,9.175,90.35,90.35,90.475,90.39166667,0,0,24.33333333,54.89166667,76.34166667,34.90833333,23.05,9.1,9.1,1.000063167,79.75,80.5,403.3333333,52.66666667,0.725,23.05,0,0.75,0
2/8/2021 19:00,72.79166667,9.308333333,92.03333333,92.03333333,92.03333333,92.03333333,0,0,24.33333333,55.44166667,77.13333333,33.80833333,24.075,9.116666667,9.116666667,0.9903005,79.59166667,80.33333333,293.3333333,38.08333333,0.766666667,24.075,0,0.741666667,0
2/8/2021 20:00,72.68333333,9.491666667,90.00833333,90.00833333,90.00833333,90.00833333,0,0,24.33333333,53.96666667,78.30833333,32.60833333,21.8,9.075,9.075,0.931236367,79.49166667,80.19166667,366.6666667,47.91666667,0.758333333,21.8,0,0.7,0
2/8/2021 21:00,72.89166667,9.541666667,88.125,88.125,88.125,88.125,0,0,24.33333333,53.46666667,78.98333333,32.525,21.825,9.108333333,9.108333333,0.956497267,79.8,80.51666667,293.3333333,38.41666667,0.75,21.825,0,0.716666667,0
2/8/2021 22:00,73.025,9.608333333,85.89166667,85.89166667,85.85833333,85.88055556,0,0,24.33333333,54.41666667,80.01666667,32.84166667,22.89166667,9.091666667,9.091666667,0.921595733,79.93333333,80.625,366.6666667,48,0.758333333,22.89166667,0,0.691666667,0
2/8/2021 23:00,73.025,9.725,89.80833333,89.80833333,89.80833333,89.80833333,0,0,24.33333333,55.65,83.675,32.79166667,23.875,9.108333333,9.108333333,0.979073433,80.01666667,80.75,293.3333333,38.29166667,0.758333333,23.875,0,0.733333333,0
2/9/2021 0:00,72.81666667,10.05,91.90833333,91.90833333,91.90833333,91.90833333,0,0,24.33333333,54.4,90.16666667,33.09166667,21.8,9.133333333,9.133333333,1.036917233,79.55,80.325,366.6666667,47.91666667,0.75,21.8,0,0.775,0
2/9/2021 1:00,72.73333333,10.30833333,88.86666667,88.86666667,88.86666667,88.86666667,0,0,24.33333333,53.8,91.4,33.33333333,21.425,9.083333333,9.083333333,0.9873717,79.45,80.19166667,330,43.125,0.741666667,21.425,0,0.741666667,0
2/9/2021 2:00,72.90833333,10.4,84.9,84.9,84.9,84.9,0,0,24.33333333,54.375,91.4,33.325,21.35833333,9.066666667,9.066666667,0.930016033,79.61666667,80.31666667,366.6666667,47.91666667,0.75,21.35833333,0,0.7,0
2/9/2021 3:00,73.03333333,10.28333333,85.61666667,85.65833333,85.76666667,85.68055556,0,0,24.33333333,53.7,91.4,33.50833333,20.76666667,9.083333333,9.083333333,0.9654057,79.83333333,80.55833333,366.6666667,48.04166667,0.758333333,20.76666667,0,0.725,0
2/9/2021 4:00,73,10.25833333,90.05,90.10833333,90.10833333,90.08888889,0,0,24.33333333,54.91666667,91.15833333,33.25,22.00833333,9.083333333,9.083333333,0.975778533,79.86666667,80.6,366.6666667,48.04166667,0.741666667,22.00833333,0,0.733333333,0
2/9/2021 5:00,72.725,10.25,92.90833333,92.90833333,92.78333333,92.86666667,0,0,24.33333333,53.775,89.575,33.26666667,21.10833333,9.108333333,9.108333333,1.0338664,79.36666667,80.14166667,366.6666667,47.95833333,0.733333333,21.10833333,0,0.775,0
2/9/2021 6:00,72.79166667,10.175,87.54166667,87.54166667,87.54166667,87.54166667,0,0,24.33333333,54.71666667,87.30833333,33.28333333,21.94166667,9.083333333,9.083333333,0.987493733,79.45833333,80.2,330,43.04166667,0.741666667,21.94166667,0,0.741666667,0
2/9/2021 7:00,72.90833333,9.925,86.35833333,86.35833333,86.35833333,86.35833333,0,0,24.33333333,53.59166667,85.40833333,33.175,20.78333333,9.091666667,9.091666667,0.954910833,79.71666667,80.43333333,366.6666667,47.91666667,0.75,20.78333333,0,0.716666667,0
2/9/2021 8:00,73.09166667,9.75,86.46666667,86.46666667,86.46666667,86.46666667,0,0,24.33333333,54.725,83.975,33.275,21.66666667,9.058333333,9.058333333,0.940266833,80.05,80.75833333,366.6666667,48,0.766666667,21.66666667,0,0.708333333,0
2/9/2021 9:00,72.9,9.641666667,91.65833333,91.76666667,91.76666667,91.73055556,0,0,24.33333333,53.65,81.40833333,34.63333333,20.74166667,9.1,9.1,0.999941133,79.65833333,80.40833333,366.5833333,47.83333333,0.758333333,20.74166667,0,0.75,0
2/9/2021 10:00,72.76666667,9.641666667,91.05833333,91.05833333,91.05833333,91.05833333,0,0,24.33333333,53.9,75.725,38.125,22.28333333,9.091666667,9.091666667,0.977242933,79.28333333,80.01666667,366.6666667,47.875,0.75,22.28333333,0,0.733333333,0
2/9/2021 11:00,73.025,9.741666667,79.3,79.44166667,79.44166667,79.39444444,0,0,24.33333333,53.65,70.49166667,49.65833333,23.875,8.991666667,8.991666667,0.988347967,79.31666667,80.06666667,329.7916667,43,0.775,23.875,0,0.75,0
2/9/2021 12:00,72.83333333,9.85,62.35,33.3,62.3,52.65,3.191666667,22.375,24.33333333,53.525,68.2,68.09166667,24.31666667,17.43333333,17.43333333,-14.67048123,90.68333333,85.71666667,1154,244.25,8.691666667,24.31666667,1.341666667,-4.966666667,2.985057367
